"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12.09597657,0.356126022,297.5858765,6.77026394,2.113723292,6,0.5,2.25,27.48670578,30.74984741,26.01194,400.0412598,370.8392944,10.26471424,23.48214531,27.7001667,63.36848068,300.1165771,1798.744263,99.38219452,"Horizontes_Emex_2"
"2",10.70370556,0.311973009,205.0218168,6.235281318,2.185659929,6,0.5,2.25,26.80940247,30.67526245,25.31644821,299.8491211,275.0215454,10.38506794,22.56950951,29.15901566,63.37028122,300.1148987,1799.169067,99.37554932,"Horizontes_Emex_2"
"3",6.766567106,0.293778633,137.4890682,5.991871422,2.214930045,6,0.5,2.25,26.53604507,30.63921547,25.03383064,200.0344238,184.2992859,10.47214031,22.18511581,29.87802696,63.29627991,300.1256714,1798.933472,99.36714935,"Horizontes_Emex_2"
"4",1.634734252,0.300281407,82.46458368,6.024647622,2.184207356,6,0.5,2.25,26.37859154,30.57368088,24.86241913,99.76702881,95.35056305,10.5548439,22.32998657,30.39212036,64.29801941,300.1297302,1800.368286,99.35804749,"Horizontes_Emex_2"
"5",1.749065545,0.309854739,78.1909681,6.019597367,2.123316356,6,0.5,2.25,26.167099,30.34595871,24.65991402,95.82543945,91.23122406,10.60647392,22.37054253,30.92236137,65.21960449,300.1479797,1801.128052,99.35083008,"Horizontes_Emex_2"
"6",16.72396939,0.302998079,253.3485085,5.920207851,2.129845279,6,0.5,2.25,26.10592079,30.32616043,24.60484123,400.3075562,362.5812378,10.68418407,22.25655365,31.25991821,65.11849976,300.117157,1799.287598,99.34494019,"Horizontes_Emex_2"
"7",17.11878596,0.257986974,234.0891474,5.46701393,2.269231199,6,0.5,2.25,26.10668373,30.56650162,24.59959984,399.9526978,361.774292,10.76570511,21.46092796,31.49402428,62.78185654,300.1164246,1800.437134,99.33551788,"Horizontes_Emex_2"
"8",21.43621698,0.214926438,360.5879413,4.980131356,2.438491301,6,0.5,2.25,26.16217804,30.89901352,24.656147,599.8582764,551.5106812,10.85696411,20.60832596,31.65444946,60.0854187,300.1118774,1798.865601,99.32759857,"Horizontes_Emex_2"
"9",23.97648319,0.169448456,477.6074749,4.373353448,2.665574017,6,0.5,2.25,26.29198265,31.36096382,24.77391052,799.9375,745.4842529,10.9552927,19.5280056,31.6942234,56.49551773,300.1115723,1799.894653,99.31842041,"Horizontes_Emex_2"
"10",25.09019285,0.136822896,597.6891717,3.824979893,2.848270327,6,0.5,2.25,26.35203552,31.68564987,24.82739067,999.9797363,942.6115723,11.04785347,18.55285454,31.84661293,53.48057556,300.1211243,1800.103149,99.31128693,"Horizontes_Emex_2"
"11",26.17243502,0.114440819,712.3258069,3.388002118,2.987986838,6,0.5,2.25,26.46220779,31.92754364,24.9322319,1200.002808,1139.959229,11.14654446,17.79909897,31.92108154,50.97243118,300.1282043,1800.516602,99.30549622,"Horizontes_Emex_2"
"12",26.89422124,0.092700452,896.1270979,2.929089108,3.159260961,6,0.5,2.25,26.51257896,32.27438354,24.97952652,1499.954712,1437.771362,11.26835632,17.02422905,32.1720314,48.60549164,300.1341858,1800.161011,99.29869843,"Horizontes_Emex_2"
