"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.78,0.0336,201,0.532,1.55,6,0.5,2.25,24.57,24.94,24.3,399.32,391.32,15.25,16.298,48.83,52.12,299.6,1800,99.12,"Blandy_Pstr_1"
"2",2.72,0.0347,161,0.546,1.54,6,0.5,2.25,24.52,24.91,24.3,299.43,293.66,15.246,16.321,48.97,52.36,299.6,1801,99.12,"Blandy_Pstr_1"
"3",1.64,0.0359,118,0.562,1.54,6,0.5,2.25,24.51,24.88,24.31,199.75,196.24,15.24,16.347,48.98,52.47,299.6,1801,99.13,"Blandy_Pstr_1"
"4",0.386,0.0378,80,0.589,1.53,6,0.5,2.25,24.51,24.89,24.3,99.71,98.82,15.243,16.404,48.99,52.66,299.6,1800,99.13,"Blandy_Pstr_1"
"5",-0.266,0.04,59.9,0.619,1.52,6,0.5,2.25,24.6,24.88,24.53,50.05,50.52,15.261,16.48,48.81,52.62,299.6,1801,99.13,"Blandy_Pstr_1"
"6",4.96,0.0427,194,0.659,1.52,6,0.5,2.25,24.65,24.9,24.5,400.42,389.97,15.251,16.549,48.62,52.67,299.6,1801,99.13,"Blandy_Pstr_1"
"7",5.09,0.0443,195,0.685,1.52,6,0.5,2.25,24.66,24.94,24.5,399.86,389.13,15.229,16.578,48.53,52.75,299.6,1800,99.14,"Blandy_Pstr_1"
"8",8.09,0.0461,287,0.688,1.47,6,0.5,2.25,24.46,24.69,24.12,600.34,583.33,15.249,16.605,49.19,53.46,299.6,1801,99.14,"Blandy_Pstr_1"
"9",11.5,0.0481,372,0.733,1.51,6,0.5,2.25,24.63,24.91,24.51,799.34,775.2,15.252,16.696,48.7,53.21,299.6,1800,99.15,"Blandy_Pstr_1"
"10",14.7,0.0497,467,0.755,1.5,6,0.5,2.25,24.66,24.9,24.5,999.98,968.99,15.231,16.718,48.53,53.18,299.6,1800,99.15,"Blandy_Pstr_1"
"11",17.7,0.0505,569,0.766,1.5,6,0.5,2.25,24.51,24.87,24.3,1200.53,1163.22,15.199,16.707,48.8,53.64,299.6,1800,99.16,"Blandy_Pstr_1"
"12",20.9,0.0491,734,0.748,1.51,6,0.5,2.25,24.63,24.9,24.5,1500.72,1456.65,15.198,16.671,48.46,53.16,299.6,1801,99.15,"Blandy_Pstr_1"
"13",24.4,0.0457,1040,0.703,1.52,6,0.5,2.25,24.66,24.92,24.5,1999.1,1947.47,15.208,16.593,48.46,52.81,299.6,1801,99.15,"Blandy_Pstr_1"
