"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.77,0.111,258,1.7,1.56,6,0.5,2.25,24.97,24.92,25.28,399.82,382.96,12.798,16.153,40.05,50.55,299.6,1799,99.3,"UMBS_Qrub_10"
"2",5.65,0.117,200,1.76,1.53,6,0.5,2.25,24.86,24.83,25.08,298.98,286.66,12.852,16.311,40.47,51.36,299.6,1799,99.3,"UMBS_Qrub_10"
"3",3.37,0.123,142,1.84,1.53,6,0.5,2.25,24.88,24.97,25.08,199.55,192.08,12.971,16.597,40.98,52.2,299.6,1799,99.3,"UMBS_Qrub_10"
"4",1.08,0.138,81.4,1.99,1.48,6,0.5,2.25,24.87,24.9,25.08,99.33,96.77,13.023,16.935,41.19,53.31,299.6,1800,99.3,"UMBS_Qrub_10"
"5",-0.165,0.148,50.7,2.1,1.47,6,0.5,2.25,25.01,25.02,25.28,49.93,50.05,13.136,17.278,41.27,53.93,299.6,1800,99.31,"UMBS_Qrub_10"
"6",8.12,0.161,288,2.23,1.44,6,0.5,2.25,25.17,24.99,25.48,399.89,381.93,13.132,17.517,40.82,54.17,299.6,1800,99.31,"UMBS_Qrub_10"
"7",8.09,0.142,278,2.06,1.5,6,0.5,2.25,25.16,25.08,25.48,400.27,382.49,13.065,17.111,40.41,52.94,299.6,1800,99.31,"UMBS_Qrub_10"
"8",9.34,0.0739,360,1.18,1.6,6,0.5,2.25,24.19,24.77,24.05,600.41,580.33,13.136,15.464,43.06,50.71,299.6,1799,99.31,"UMBS_Qrub_10"
"9",9.48,0.0418,395,0.731,1.73,6,0.5,2.25,24.59,25,24.89,800.7,780.56,13.181,14.625,42.2,46.83,299.6,1799,99.31,"UMBS_Qrub_10"
"10",11.5,0.0385,468,0.681,1.75,6,0.5,2.25,24.72,25.07,24.9,1000.18,975.73,13.219,14.564,41.98,46.26,299.6,1799,99.31,"UMBS_Qrub_10"
"11",11.7,0.0288,492,0.526,1.79,6,0.5,2.25,24.59,25.19,24.97,1200.44,1175.73,13.272,14.31,42.5,45.83,299.6,1800,99.31,"UMBS_Qrub_10"
"12",11.3,0.0203,546,0.363,1.75,6,0.5,2.25,24.17,24.83,24.11,1499.74,1475.95,13.351,14.067,43.81,46.17,299.6,1801,99.31,"UMBS_Qrub_10"
"13",12.5,0.0164,706,0.302,1.8,6,0.5,2.25,24.28,25.04,24.31,2000.95,1974.64,13.408,14.005,43.72,45.67,299.6,1800,99.31,"UMBS_Qrub_10"
