"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12.9,0.235,269,2.83,1.26,6,0.5,2.25,25.2,24.93,25.89,398.65,370.78,14.058,19.609,42.86,59.31,299.6,1800,97.31,"GR_Bpap_10"
"2",9.83,0.238,201,2.95,1.3,6,0.5,2.25,24.82,25.21,24.89,299.92,278.6,13.971,19.76,43.21,61.11,299.6,1799,97.31,"GR_Bpap_10"
"3",5.7,0.241,141,2.87,1.25,6,0.5,2.25,24.53,25.05,24.5,198.32,185.85,14.313,19.942,45.4,62.75,299.6,1800,97.31,"GR_Bpap_10"
"4",1.91,0.265,81.9,2.96,1.18,6,0.5,2.25,24.47,24.86,24.5,100.78,96.38,14.428,20.242,45.95,63.95,299.6,1801,97.31,"GR_Bpap_10"
"5",-0.165,0.293,49.7,3.13,1.14,6,0.5,2.25,24.8,24.85,25.09,49.59,49.61,14.513,20.645,45.32,63.92,299.6,1801,97.31,"GR_Bpap_10"
"6",13.7,0.315,286,3.27,1.12,6,0.5,2.25,24.97,24.9,25.28,399.68,369.86,14.555,20.969,45.01,64.27,299.6,1800,97.31,"GR_Bpap_10"
"7",13.9,0.322,285,3.31,1.11,6,0.5,2.25,24.98,24.89,25.28,398.96,368.64,14.547,21.029,44.98,64.45,299.6,1800,97.31,"GR_Bpap_10"
"8",19.1,0.323,442,3.32,1.11,6,0.5,2.25,24.98,24.88,25.28,599.28,557.31,14.495,21.008,44.82,64.38,299.6,1800,97.31,"GR_Bpap_10"
"9",22.4,0.317,609,3.33,1.13,6,0.5,2.25,25.01,24.96,25.28,797.63,747.88,14.423,20.951,44.53,64.09,299.6,1799,97.31,"GR_Bpap_10"
"10",24.3,0.313,787,3.35,1.16,6,0.5,2.25,25.06,25.1,25.28,997.99,943,14.416,20.986,44.37,64,299.6,1800,97.31,"GR_Bpap_10"
"11",26,0.309,968,3.35,1.16,6,0.5,2.25,24.73,25.11,24.7,1198.78,1139.1,14.359,20.92,44.98,65.07,299.6,1799,97.31,"GR_Bpap_10"
"12",27.4,0.306,1250,3.32,1.17,6,0.5,2.25,24.68,25.07,24.7,1500.14,1435.71,14.312,20.827,44.63,64.95,299.6,1801,97.3,"GR_Bpap_10"
"13",26.8,0.278,1730,3.06,1.17,6,0.5,2.25,24.64,24.99,24.7,1997.3,1931.78,14.634,20.63,46.13,64.49,299.6,1800,97.3,"GR_Bpap_10"
