"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.6,0.0429,249,0.703,1.63,6,0.5,2.25,24.83,25.07,24.48,399.66,393.85,14.696,15.734,46.55,49.78,400.2,1801,99.6,"BNZ_Pmar_11"
"2",2.5,0.0365,179,0.53,1.43,6,0.5,2.25,24.79,24.94,24.49,299.99,296,16.631,17.413,52.79,55.22,400.2,1801,99.6,"BNZ_Pmar_11"
"3",1.46,0.0399,134,0.579,1.43,6,0.5,2.25,24.78,24.92,24.49,199.59,197.24,16.532,17.385,52.51,55.18,400.2,1800,99.6,"BNZ_Pmar_11"
"4",0.279,0.0333,83.8,0.484,1.43,6,0.5,2.25,24.82,25.04,24.49,100.06,99.57,16.916,17.629,53.6,55.8,400.2,1799,99.6,"BNZ_Pmar_11"
"5",-0.329,0.0394,62.6,0.575,1.44,6,0.5,2.25,24.85,25.12,24.49,49.91,50.36,16.832,17.679,53.27,55.89,400.2,1800,99.59,"BNZ_Pmar_11"
"6",3.55,0.0401,244,0.596,1.47,6,0.5,2.25,24.55,25.17,23.91,400.47,394.8,16.64,17.518,53.58,56.35,400.2,1799,99.59,"BNZ_Pmar_11"
"7",3.33,0.0393,249,0.584,1.47,6,0.5,2.25,24.41,25.15,23.71,399.64,394.3,16.609,17.469,53.94,56.68,400.2,1799,99.59,"BNZ_Pmar_11"
"8",4.89,0.0382,374,0.569,1.47,6,0.5,2.25,24.28,25.13,23.51,600.97,593.14,16.583,17.421,54.29,56.97,400.2,1800,99.59,"BNZ_Pmar_11"
"9",6.65,0.0376,486,0.556,1.46,6,0.5,2.25,24.25,25.05,23.51,798.99,788.36,16.545,17.364,54.23,56.87,400.1,1801,99.58,"BNZ_Pmar_11"
"10",7.45,0.0343,616,0.509,1.46,6,0.5,2.25,24.24,25.03,23.51,999.79,987.87,16.527,17.277,54.22,56.62,400.2,1799,99.59,"BNZ_Pmar_11"
"11",8.17,0.0334,767,0.507,1.49,6,0.5,2.25,24.3,25.17,23.51,1200.14,1186.99,16.507,17.254,53.97,56.35,400.2,1801,99.59,"BNZ_Pmar_11"
"12",8.87,0.0303,981,0.459,1.49,6,0.5,2.25,24.17,25.13,23.32,1499.69,1485.37,16.546,17.222,54.51,56.69,400.2,1800,99.59,"BNZ_Pmar_11"
"13",9.19,0.0264,1380,0.399,1.48,6,0.5,2.25,24.06,25.11,23.12,1998.95,1983.98,16.645,17.233,55.21,57.1,400.2,1799,99.58,"BNZ_Pmar_11"
