"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",9.29,0.565,339,4.82,1,6,0.5,2.25,24.02,24.87,23.72,399,376.76,12.799,22.233,41.52,71.75,299.6,1799,96.79,"GR_Ptre_10"
"2",7.5,0.554,251,4.57,0.967,6,0.5,2.25,22.6,24.43,21.9,299.52,281.92,12.807,21.755,45.06,76.53,299.6,1801,96.79,"GR_Ptre_10"
"3",4.78,0.547,168,4.71,1.01,6,0.5,2.25,24.25,24.88,24.12,199.58,188.24,12.97,22.201,41.62,70.69,299.6,1800,96.79,"GR_Ptre_10"
"4",1.37,0.545,89.5,4.78,1.03,6,0.5,2.25,24.34,25.06,24.11,99.61,95.96,13.015,22.37,41.53,70.82,299.6,1800,96.79,"GR_Ptre_10"
"5",-0.489,0.546,51.1,4.82,1.03,6,0.5,2.25,24.39,25.16,24.11,49.79,50.28,13.069,22.508,41.59,71.06,299.6,1800,96.79,"GR_Ptre_10"
"6",8.62,0.546,342,4.75,1.02,6,0.5,2.25,24.16,25.11,23.72,399.68,378.81,13.252,22.55,42.88,72.19,299.6,1800,96.79,"GR_Ptre_10"
"7",9.14,0.561,340,4.81,1.01,6,0.5,2.25,24.12,25.05,23.72,400.05,378.1,13.105,22.523,42.27,72.28,299.6,1800,96.79,"GR_Ptre_10"
"8",11,0.47,520,4.43,1.07,6,0.5,2.25,22.93,25.05,22.15,600.34,573.29,13.195,21.874,45.82,75.38,299.6,1800,96.79,"GR_Ptre_10"
"9",12.4,0.554,711,4.69,0.994,6,0.5,2.25,24.38,24.89,24.31,798.87,766.9,13.162,22.354,41.9,70.61,299.6,1799,96.78,"GR_Ptre_10"
"10",13.3,0.543,901,4.76,1.02,6,0.5,2.25,24.49,25.11,24.31,999.91,964.08,13.156,22.481,41.62,70.56,299.6,1800,96.79,"GR_Ptre_10"
"11",13.9,0.532,1090,4.72,1.03,6,0.5,2.25,24.14,25.1,23.72,1199.56,1160.79,13.155,22.391,42.49,71.75,299.6,1800,96.78,"GR_Ptre_10"
"12",14.6,0.512,1380,4.64,1.05,6,0.5,2.25,24.12,25.1,23.72,1499.96,1457.23,13.158,22.243,42.55,71.38,299.6,1799,96.78,"GR_Ptre_10"
"13",15.4,0.484,1860,4.54,1.07,6,0.5,2.25,24.12,25.16,23.72,1999.34,1950.76,13.176,22.074,42.58,70.8,299.6,1799,96.78,"GR_Ptre_10"
