"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",-0.0795,0.00965,403,0.162,1.6,6,0.5,2.25,24.08,25.14,23.76,400.88,400.91,16.152,16.472,52.25,53.27,299.6,1800,97.3,"Guelph_Qalb_1"
"2",-0.212,0.00906,328,0.153,1.61,6,0.5,2.25,23.85,25.15,23.33,298.9,299.23,16.161,16.463,53.01,53.97,299.6,1800,97.29,"Guelph_Qalb_1"
"3",-0.276,0.00889,244,0.149,1.6,6,0.5,2.25,23.71,25.11,23.13,199.85,200.35,16.154,16.448,53.43,54.38,299.6,1799,97.29,"Guelph_Qalb_1"
"4",-0.358,0.00898,160,0.15,1.59,6,0.5,2.25,23.69,25.07,23.13,99.35,100.03,16.144,16.44,53.44,54.39,299.6,1799,97.28,"Guelph_Qalb_1"
"5",-0.296,0.00953,111,0.159,1.59,6,0.5,2.25,23.68,25.03,23.13,62.88,63.45,16.099,16.411,53.3,54.34,299.6,1799,97.28,"Guelph_Qalb_1"
"6",0.328,0.00964,337,0.161,1.6,6,0.5,2.25,23.7,25.07,23.13,401.91,401.13,16.107,16.425,53.28,54.33,299.6,1799,97.28,"Guelph_Qalb_1"
"7",-0.0848,0.0094,404,0.158,1.6,6,0.5,2.25,23.71,25.12,23.13,400.53,400.57,16.145,16.456,53.38,54.39,299.6,1800,97.28,"Guelph_Qalb_1"
"8",-0.019,0.00911,588,0.152,1.59,6,0.5,2.25,23.6,25.08,22.94,600.67,600.53,16.193,16.492,53.89,54.88,299.6,1800,97.28,"Guelph_Qalb_1"
"9",0.311,0.00902,723,0.15,1.58,6,0.5,2.25,23.58,25.05,22.94,799.61,798.74,16.237,16.532,54.11,55.07,299.6,1800,97.28,"Guelph_Qalb_1"
"10",0.593,0.0093,872,0.154,1.58,6,0.5,2.25,23.58,25.05,22.94,1001.11,999.62,16.24,16.544,54.12,55.12,299.6,1800,97.28,"Guelph_Qalb_1"
"11",0.673,0.00864,1040,0.144,1.59,6,0.5,2.25,23.6,25.1,22.94,1199.32,1197.63,16.299,16.582,54.26,55.17,299.6,1799,97.28,"Guelph_Qalb_1"
"12",0.936,0.00915,1300,0.152,1.59,6,0.5,2.25,23.61,25.13,22.94,1499.92,1497.59,16.325,16.626,54.31,55.29,299.6,1799,97.28,"Guelph_Qalb_1"
"13",1.03,0.00893,1760,0.148,1.58,6,0.5,2.25,23.6,25.11,22.94,1999.39,1996.74,16.334,16.626,54.37,55.31,299.6,1799,97.28,"Guelph_Qalb_1"
