"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.04,0.0762,187,0.856,1.11,6,0.5,2.25,21.84,25.12,20.71,382.61,365.92,19.638,21.313,73.38,79.63,300.2,1800,98.23,"Guelph_Uame_2"
"2",9.81,0.136,155,1.29,0.961,6,0.5,2.25,21.76,24.79,20.97,299.84,279.52,19.649,22.174,73.83,83.3,300.2,1800,98.23,"Guelph_Uame_2"
"3",6.19,0.193,129,1.68,0.9,6,0.5,2.25,22.38,24.89,21.89,199.04,186.04,19.727,23.003,71.54,83.19,300.2,1800,98.23,"Guelph_Uame_2"
"4",2.06,0.219,77,1.82,0.872,6,0.5,2.25,22.42,24.92,21.89,99.08,94.61,19.778,23.335,71.62,84.17,300.2,1799,98.23,"Guelph_Uame_2"
"5",-0.174,0.243,50.8,1.97,0.855,6,0.5,2.25,22.44,24.94,21.89,50.11,50.26,19.716,23.552,71.29,84.88,300.2,1799,98.22,"Guelph_Uame_2"
"6",15.8,0.265,257,2.07,0.831,6,0.5,2.25,22.59,24.97,22.09,399.17,366.01,19.815,23.847,71.04,85.14,300.2,1799,98.22,"Guelph_Uame_2"
"7",16.3,0.281,258,2.15,0.823,6,0.5,2.25,22.62,24.99,22.09,398.88,364.69,19.771,23.975,70.74,85.48,300.2,1800,98.22,"Guelph_Uame_2"
"8",23.7,0.29,396,2.18,0.808,6,0.5,2.25,22.63,24.99,22.09,596.99,547.26,19.882,24.127,71.15,85.96,300.2,1799,98.22,"Guelph_Uame_2"
"9",30.2,0.307,552,2.26,0.798,6,0.5,2.25,22.63,24.96,22.09,799.9,736.29,19.771,24.177,70.45,86.15,300.2,1799,98.22,"Guelph_Uame_2"
"10",33.3,0.282,709,2.15,0.817,6,0.5,2.25,22.62,24.98,22.09,999.74,929.23,19.819,24.008,70.63,85.57,300.2,1799,98.22,"Guelph_Uame_2"
"11",34.8,0.222,839,1.84,0.871,6,0.5,2.25,22.35,24.97,21.69,1199.24,1125.58,19.855,23.448,71.96,84.99,300.2,1799,98.22,"Guelph_Uame_2"
"12",36,0.158,1020,1.47,0.952,6,0.5,2.25,22.32,25.03,21.7,1499.94,1423.87,19.874,22.744,72.14,82.56,300.2,1799,98.22,"Guelph_Uame_2"
"13",37.3,0.114,1350,1.16,1.02,6,0.5,2.25,22.32,25.11,21.7,1999.58,1920.63,19.876,22.145,72.16,80.4,300.2,1800,98.22,"Guelph_Uame_2"
