"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12.7,0.303,292,2.48,0.894,6,0.5,2.25,23.25,25.14,22.64,398.75,371.48,18.492,23.326,64.37,80.77,300.2,1800,99.16,"Blandy_Qrub_2"
"2",9.38,0.302,219,2.43,0.881,6,0.5,2.25,23.14,25.01,22.67,298.05,277.96,18.449,23.193,64.68,80.88,300.2,1801,99.17,"Blandy_Qrub_2"
"3",5.74,0.314,152,2.46,0.861,6,0.5,2.25,23.1,24.92,22.67,199.15,186.77,18.417,23.218,64.73,81.17,300.2,1800,99.18,"Blandy_Qrub_2"
"4",1.75,0.334,85,2.53,0.84,6,0.5,2.25,23.08,24.86,22.67,99.68,95.7,18.378,23.314,64.71,81.63,300.2,1801,99.2,"Blandy_Qrub_2"
"5",-0.482,0.359,52.4,2.65,0.826,6,0.5,2.25,23.33,24.89,23.07,49.95,50.64,18.354,23.527,63.64,81.1,300.2,1801,99.14,"Blandy_Qrub_2"
"6",12.4,0.347,302,2.64,0.846,6,0.5,2.25,23.36,24.94,23.07,398.84,372.03,18.281,23.424,63.27,80.6,300.2,1801,99.14,"Blandy_Qrub_2"
"7",12.5,0.32,297,2.55,0.879,6,0.5,2.25,23.36,24.97,23.07,399.31,372.34,18.167,23.152,62.78,79.66,300.2,1801,99.14,"Blandy_Qrub_2"
"8",15.2,0.186,418,1.9,1.07,6,0.5,2.25,23.35,25.2,23.01,599.44,566.98,17.998,21.705,61.93,74.71,300.2,1801,99.13,"Blandy_Qrub_2"
"9",12.2,0.0594,428,0.757,1.26,6,0.5,2.25,22.47,25.03,21.89,801.02,775.54,17.891,19.374,64.94,70.33,300.2,1801,99.15,"Blandy_Qrub_2"
"10",12.4,0.0451,510,0.591,1.29,6,0.5,2.25,22.43,24.98,21.89,1000.36,974.37,17.843,19.002,64.96,69.18,300.2,1801,99.14,"Blandy_Qrub_2"
"11",12.2,0.035,591,0.47,1.32,6,0.5,2.25,22.4,24.97,21.89,1200.79,1175.33,17.806,18.727,64.91,68.27,300.2,1801,99.13,"Blandy_Qrub_2"
"12",11.4,0.0254,724,0.349,1.35,6,0.5,2.25,22.4,24.99,21.89,1499.56,1475.71,17.788,18.473,64.92,67.36,300.2,1801,99.13,"Blandy_Qrub_2"
"13",10.5,0.0186,1040,0.266,1.39,6,0.5,2.25,22.43,25.14,21.89,1999.15,1977.15,17.795,18.317,64.8,66.65,300.2,1799,99.13,"Blandy_Qrub_2"
