"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",16.3,0.301,261,3.4,1.21,6,0.5,2.25,24.96,25.01,25.47,398.56,363.42,13.698,20.372,42.23,62.2,299.6,1800,96.89,"GR_Pbal_2"
"2",12.1,0.334,202,3.52,1.14,6,0.5,2.25,25.62,24.86,26.47,298.68,272.46,13.824,20.734,41.01,60.9,299.6,1800,96.89,"GR_Pbal_2"
"3",7.44,0.332,140,3.55,1.16,6,0.5,2.25,25.68,25,26.47,199.54,183.33,13.895,20.861,41.06,61.04,299.6,1800,96.89,"GR_Pbal_2"
"4",2.25,0.34,80,3.64,1.16,6,0.5,2.25,25.72,25.09,26.47,98.86,93.67,13.864,20.997,40.8,61.31,299.6,1800,96.89,"GR_Pbal_2"
"5",-0.269,0.34,50.1,3.65,1.17,6,0.5,2.25,25.75,25.16,26.47,49.43,49.61,13.952,21.107,40.99,61.53,299.6,1799,96.9,"GR_Pbal_2"
"6",16.3,0.342,272,3.6,1.14,6,0.5,2.25,25.48,25.06,26.07,399.2,364.02,14.076,21.139,42,62.59,299.6,1799,96.9,"GR_Pbal_2"
"7",16.8,0.353,271,3.68,1.14,6,0.5,2.25,25.48,25.07,26.07,400.03,363.62,13.972,21.191,41.38,62.76,299.6,1800,96.9,"GR_Pbal_2"
"8",22.8,0.353,424,3.66,1.13,6,0.5,2.25,25.48,25.07,26.08,599.73,550.06,14.089,21.265,41.72,62.96,299.6,1800,96.9,"GR_Pbal_2"
"9",25,0.339,597,3.52,1.13,6,0.5,2.25,25.49,25.09,26.07,798.22,742.9,14.468,21.372,43.23,63.25,299.6,1800,96.9,"GR_Pbal_2"
"10",28.3,0.356,775,3.65,1.12,6,0.5,2.25,25.5,25.12,26.07,999.21,935.62,14.323,21.479,42.36,63.52,299.6,1800,96.9,"GR_Pbal_2"
"11",30,0.354,958,3.64,1.12,6,0.5,2.25,25.51,25.15,26.07,1199.45,1131.16,14.443,21.569,42.69,63.75,299.6,1799,96.9,"GR_Pbal_2"
"12",31.1,0.357,1240,3.6,1.1,6,0.5,2.25,25.37,25.1,25.87,1499.4,1426.73,14.574,21.631,43.51,64.48,299.6,1799,96.9,"GR_Pbal_2"
"13",32.2,0.358,1720,3.6,1.1,6,0.5,2.25,25.37,25.12,25.87,1999.55,1921.25,14.687,21.731,43.78,64.77,299.6,1800,96.9,"GR_Pbal_2"
