"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",16.1,0.29,259,3.72,1.37,6,0.5,2.25,22.46,24.77,21.4,399.98,365.01,10.78,18.095,38.49,64.61,299.6,1800,97.38,"Guelph_Ptre_4"
"2",11,0.24,189,3.34,1.46,6,0.5,2.25,21.13,24.99,19.35,298.86,274.97,11.044,17.612,43.24,68.15,299.6,1800,97.39,"Guelph_Ptre_4"
"3",6.96,0.246,131,3.34,1.43,6,0.5,2.25,21.23,24.69,19.99,199.74,184.56,10.756,17.338,41.37,66.69,299.6,1800,97.39,"Guelph_Ptre_4"
"4",2.61,0.286,76.8,3.68,1.38,6,0.5,2.25,23.32,24.69,22.94,100.86,94.94,10.668,17.902,36.15,60.66,299.6,1800,97.38,"Guelph_Ptre_4"
"5",0.0788,0.278,47.5,3.67,1.41,6,0.5,2.25,23.47,24.96,22.94,49.63,49.11,10.909,18.124,37.11,60.84,299.6,1800,97.38,"Guelph_Ptre_4"
"6",16.3,0.311,265,3.76,1.31,6,0.5,2.25,21.78,24.35,20.25,400.94,365.59,10.599,17.996,39.41,66.92,299.6,1800,97.38,"Guelph_Ptre_4"
"7",16.2,0.275,253,3.78,1.46,6,0.5,2.25,22.15,25.2,21.17,400.23,365.01,10.592,18.019,38.51,65.51,299.6,1799,97.39,"Guelph_Ptre_4"
"8",23,0.307,404,3.88,1.36,6,0.5,2.25,23.47,24.93,22.94,598.76,548.42,10.867,18.501,37,62.13,299.6,1800,97.4,"Guelph_Ptre_4"
"9",28.4,0.31,560,3.85,1.34,6,0.5,2.25,21.52,24.65,19.93,801.11,738.6,10.615,18.188,40.12,68.76,299.6,1801,97.4,"Guelph_Ptre_4"
"10",30.4,0.337,751,3.85,1.25,6,0.5,2.25,22.32,24.15,22.62,999.16,931.05,10.638,18.209,38.38,65.68,299.6,1801,97.41,"Guelph_Ptre_4"
"11",31.5,0.317,926,3.98,1.36,6,0.5,2.25,23.71,24.93,23.33,1199.32,1127.28,10.725,18.55,35.78,61.38,299.6,1801,97.41,"Guelph_Ptre_4"
"12",31.9,0.311,1210,4,1.39,6,0.5,2.25,23.82,25.17,23.33,1498.81,1423.59,10.835,18.696,36.02,61.46,299.6,1801,97.42,"Guelph_Ptre_4"
"13",32.7,0.323,1700,3.75,1.26,6,0.5,2.25,21.35,24.17,19.78,1998.83,1918.93,10.744,18.117,41.05,69.21,299.6,1800,97.41,"Guelph_Ptre_4"
