"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.31,0.103,243,1.16,1.14,6,0.5,2.25,24.76,25.18,25.01,400.29,382.8,18.58,20.86,58.97,66.2,300.2,1800,99.48,"Blandy_Iopa_12"
"2",5.67,0.102,190,1.14,1.13,6,0.5,2.25,24.21,25.14,24.04,298.78,286.79,18.627,20.853,61.21,68.4,300.2,1800,99.48,"Blandy_Iopa_12"
"3",3.17,0.105,139,1.15,1.11,6,0.5,2.25,24.15,25.04,24.04,199.49,192.71,18.628,20.871,61.44,68.7,300.2,1800,99.47,"Blandy_Iopa_12"
"4",0.552,0.106,88,1.15,1.1,6,0.5,2.25,24.12,24.98,24.04,99.63,98.3,18.624,20.88,61.52,68.84,300.2,1800,99.47,"Blandy_Iopa_12"
"5",-0.714,0.108,62.4,1.17,1.09,6,0.5,2.25,24.12,24.97,24.04,51.18,52.49,18.619,20.905,61.52,68.94,300.2,1799,99.47,"Blandy_Iopa_12"
"6",8.37,0.11,249,1.18,1.09,6,0.5,2.25,24.11,24.95,24.04,399.17,381.55,18.603,20.906,61.5,68.97,300.2,1800,99.47,"Blandy_Iopa_12"
"7",8.37,0.11,250,1.18,1.09,6,0.5,2.25,24.11,24.96,24.04,400.02,382.38,18.595,20.912,61.46,68.98,300.2,1799,99.47,"Blandy_Iopa_12"
"8",12.6,0.11,372,1.18,1.09,6,0.5,2.25,24.11,24.95,24.04,598.69,572.13,18.57,20.881,61.38,68.88,300.2,1799,99.47,"Blandy_Iopa_12"
"9",16.1,0.109,506,1.18,1.1,6,0.5,2.25,24.12,24.95,24.04,798.95,764.93,18.542,20.842,61.25,68.71,300.2,1799,99.46,"Blandy_Iopa_12"
"10",19,0.108,652,1.18,1.11,6,0.5,2.25,24.12,24.98,24.04,1000.26,960.05,18.481,20.786,60.92,68.52,300.2,1799,99.46,"Blandy_Iopa_12"
"11",19.9,0.0995,806,1.09,1.11,6,0.5,2.25,24.11,24.94,24.04,1199.01,1156.65,18.559,20.696,61.37,68.27,300.2,1799,99.46,"Blandy_Iopa_12"
"12",22.4,0.102,1070,1.13,1.11,6,0.5,2.25,24.11,24.93,24.04,1499.35,1451.35,18.458,20.661,60.9,68.15,300.2,1799,99.45,"Blandy_Iopa_12"
"13",24.2,0.0995,1510,1.1,1.12,6,0.5,2.25,24.11,24.95,24.04,1999.75,1947.11,18.444,20.605,60.83,67.96,300.2,1799,99.44,"Blandy_Iopa_12"
