"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.06,0.0386,255,0.659,1.67,6,0.5,2.25,23.82,25.06,23.53,399.73,393.08,14.153,15.453,47.06,51.32,299.6,1799,98.41,"UMBS_Arub_6"
"2",2.28,0.0431,201,0.717,1.63,6,0.5,2.25,23.41,24.95,22.94,298.91,293.92,14.225,15.639,48.51,53.25,299.6,1800,98.41,"UMBS_Arub_6"
"3",1.38,0.0537,150,0.888,1.63,6,0.5,2.25,23.96,25.13,23.92,199.5,196.39,14.3,16.05,47.19,52.86,299.6,1800,98.41,"UMBS_Arub_6"
"4",0.271,0.0701,89.7,1.08,1.52,6,0.5,2.25,23.66,24.79,23.33,99.14,98.38,14.345,16.464,48.12,55.23,299.6,1800,98.41,"UMBS_Arub_6"
"5",-0.387,0.0806,56.8,1.23,1.52,6,0.5,2.25,24.4,25.03,24.9,49.58,50.23,14.514,16.936,46.69,54.33,299.6,1800,98.42,"UMBS_Arub_6"
"6",4.73,0.102,305,1.38,1.35,6,0.5,2.25,23.65,24.33,23.62,399.81,389.27,14.611,17.324,49.05,58.16,299.6,1799,98.42,"UMBS_Arub_6"
"7",4.58,0.094,300,1.38,1.46,6,0.5,2.25,23.97,25,23.71,399.69,389.46,14.715,17.425,48.59,57.37,299.6,1801,98.42,"UMBS_Arub_6"
"8",6.88,0.0888,443,1.41,1.58,6,0.5,2.25,24.95,25.63,25.09,600.44,585.02,14.717,17.486,45.7,54.3,299.6,1800,98.42,"UMBS_Arub_6"
"9",7.5,0.0759,604,1.16,1.52,6,0.5,2.25,23.03,25.13,22.15,801.05,784.21,14.841,17.128,51.75,59.67,299.6,1799,98.42,"UMBS_Arub_6"
"10",8.26,0.0794,792,0.961,1.21,6,0.5,2.25,21.96,23.23,20.41,999.69,981.26,14.902,16.795,55.39,62.44,299.6,1800,98.42,"UMBS_Arub_6"
"11",8,0.0567,926,0.845,1.47,6,0.5,2.25,22.94,24.6,22.55,1200.04,1182.01,14.971,16.635,52.46,58.29,299.6,1800,98.42,"UMBS_Arub_6"
"12",8.51,0.0495,1170,0.761,1.51,6,0.5,2.25,23.31,24.73,22.72,1499.79,1480.48,14.966,16.465,51.27,56.41,299.6,1800,98.41,"UMBS_Arub_6"
"13",8.84,0.037,1550,0.583,1.54,6,0.5,2.25,22.52,24.72,21.71,1999.51,1979.51,14.983,16.132,53.83,57.96,299.6,1799,98.42,"UMBS_Arub_6"
