"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",21,0.641,283,5.45,1.04,6,0.5,2.25,24.36,25.17,24.02,399.81,353.9,11.573,22.215,37.37,71.02,300.2,1799,97.83,"KBS_Gmax_2"
"2",15.5,0.613,211,5.27,1.04,6,0.5,2.25,24.29,25.09,24.04,299.13,265.35,11.727,22.035,38.15,70.73,300.2,1799,97.81,"KBS_Gmax_2"
"3",9.77,0.627,146,5.32,1.03,6,0.5,2.25,24.27,25.05,24.04,201.06,179.62,11.656,22.055,37.83,70.89,300.2,1799,97.82,"KBS_Gmax_2"
"4",2.85,0.633,82.3,5.28,1.02,6,0.5,2.25,24.26,25.01,24.04,99.42,92.74,11.8,22.128,38.46,71.18,300.2,1799,97.82,"KBS_Gmax_2"
"5",-0.382,0.653,51.5,5.33,1,6,0.5,2.25,24.25,24.99,24.04,50.91,51.13,11.827,22.239,38.56,71.54,300.2,1799,97.82,"KBS_Gmax_2"
"6",20.5,0.699,290,5.45,0.972,6,0.5,2.25,24.25,24.93,24.04,399.3,354.39,11.782,22.427,38.3,72.19,300.2,1799,97.85,"KBS_Gmax_2"
"7",20.8,0.703,288,5.42,0.962,6,0.5,2.25,24.25,24.92,24.04,398.66,353.22,11.925,22.508,38.91,72.46,300.2,1799,97.85,"KBS_Gmax_2"
"8",26.9,0.708,455,5.49,0.971,6,0.5,2.25,24.26,24.94,24.04,599.88,540.09,11.724,22.452,37.73,72.25,300.2,1799,97.87,"KBS_Gmax_2"
"9",28.3,0.549,626,5.01,1.08,6,0.5,2.25,24.25,25.06,24.04,801.42,737.4,11.775,21.57,37.89,69.43,300.2,1799,97.87,"KBS_Gmax_2"
"10",29.5,0.405,781,4.4,1.22,6,0.5,2.25,24.23,25.2,23.9,999.93,932.79,11.792,20.411,37.99,65.77,300.2,1800,97.87,"KBS_Gmax_2"
"11",29.8,0.295,930,3.66,1.34,6,0.5,2.25,23.71,25.09,23.26,1201.04,1133.1,11.836,19.006,39.36,63.22,300.2,1799,97.87,"KBS_Gmax_2"
"12",30,0.177,1110,2.63,1.53,6,0.5,2.25,23.65,25.1,23.26,1500.25,1432.79,11.888,17.057,39.66,56.93,300.2,1799,97.86,"KBS_Gmax_2"
"13",29.4,0.108,1440,1.82,1.68,6,0.5,2.25,23.52,25.13,23.06,2001.18,1935.39,11.975,15.55,40.28,52.31,300.2,1799,97.87,"KBS_Gmax_2"
