"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",2.34,0.0206,108,0.237,1.13,6,0.5,2.25,22.81,25.06,22.48,299.82,294.99,20.131,20.595,72.32,73.94,300.2,1800,100.1,"Blandy_Mgra_2"
"2",1.16,0.0235,116,0.266,1.12,6,0.5,2.25,22.78,25,22.48,200.62,198.2,20.111,20.633,72.37,74.2,300.2,1799,100.1,"Blandy_Mgra_2"
"3",0.00913,0.0252,97,0.283,1.11,6,0.5,2.25,22.77,24.98,22.48,99.46,99.39,20.1,20.654,72.38,74.33,300.2,1799,100.1,"Blandy_Mgra_2"
"4",-0.586,0.0263,86.3,0.294,1.1,6,0.5,2.25,22.76,24.95,22.48,50.45,51.59,20.102,20.677,72.43,74.45,300.2,1799,100.1,"Blandy_Mgra_2"
"5",3.75,0.0279,170,0.309,1.09,6,0.5,2.25,22.74,24.91,22.48,400.15,392.42,20.095,20.7,72.48,74.61,300.2,1799,100.1,"Blandy_Mgra_2"
"6",3.73,0.0285,175,0.313,1.09,6,0.5,2.25,22.74,24.89,22.48,399.39,391.68,20.102,20.714,72.52,74.68,300.2,1799,100.1,"Blandy_Mgra_2"
"7",6.1,0.0296,246,0.324,1.08,6,0.5,2.25,22.73,24.87,22.48,599.23,586.66,20.099,20.734,72.54,74.78,300.2,1799,100.1,"Blandy_Mgra_2"
"8",8.48,0.0316,339,0.345,1.08,6,0.5,2.25,22.73,24.87,22.48,800.95,783.47,20.08,20.755,72.42,74.85,300.2,1800,100.1,"Blandy_Mgra_2"
"9",10.2,0.0308,428,0.338,1.09,6,0.5,2.25,22.75,24.91,22.48,1000.46,979.34,20.094,20.756,72.41,74.79,300.2,1799,100.1,"Blandy_Mgra_2"
"10",11.2,0.0451,747,0.722,1.6,6,0.5,2.25,22.9,25,22.68,1200.57,1176.46,14.407,15.827,51.42,56.5,300.2,1800,100.1,"Blandy_Mgra_2"
"11",12.9,0.0333,814,0.547,1.63,6,0.5,2.25,22.91,25.01,22.68,1500.06,1472.69,14.435,15.511,51.51,55.35,300.2,1800,100.1,"Blandy_Mgra_2"
"12",14.6,0.0275,1070,0.456,1.64,6,0.5,2.25,22.9,25.01,22.68,2000.15,1969.1,14.469,15.367,51.66,54.86,300.2,1800,100.1,"Blandy_Mgra_2"
"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blandy_Mgra_2"
