"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",17.9,0.669,301,5.68,1.06,6,0.5,2.25,26,24.8,26.85,400.07,360.06,9.809,20.952,28.83,61.6,299.6,1800,99.16,"Fermi_Gmax_3"
"2",13.7,0.579,219,5.43,1.14,6,0.5,2.25,26.28,24.99,27.25,299.55,269.22,9.924,20.574,29.02,59.48,299.6,1800,99.17,"Fermi_Gmax_3"
"3",8.71,0.554,147,5.23,1.14,6,0.5,2.25,25.82,24.73,26.64,200.05,180.7,9.817,20.077,29.18,59.68,299.6,1800,99.17,"Fermi_Gmax_3"
"4",2.83,0.469,79.3,4.86,1.21,6,0.5,2.25,26.02,24.91,26.85,98.94,92.37,10.151,19.687,30.35,57.8,299.6,1800,99.18,"Fermi_Gmax_3"
"5",0.0672,0.446,48.2,4.79,1.24,6,0.5,2.25,26.03,25.01,26.85,50.08,49.47,10.139,19.542,30.3,57.35,299.6,1800,99.18,"Fermi_Gmax_3"
"6",16.4,0.459,291,4.92,1.25,6,0.5,2.25,26.05,24.99,26.85,401.09,364.66,9.783,19.446,28.67,56.99,299.6,1800,99.18,"Fermi_Gmax_3"
"7",15.8,0.419,286,4.63,1.27,6,0.5,2.25,25.93,24.97,26.65,397.92,362.93,10.119,19.22,30.41,56.75,299.6,1800,99.18,"Fermi_Gmax_3"
"8",20.2,0.342,438,4.22,1.37,6,0.5,2.25,25.85,24.93,26.6,600.84,555.64,9.779,18.074,28.99,53.61,299.6,1800,99.18,"Fermi_Gmax_3"
"9",20.1,0.193,559,2.9,1.58,6,0.5,2.25,25.83,24.69,26.97,800.62,755.88,9.786,15.505,29.07,46.07,299.6,1800,99.19,"Fermi_Gmax_3"
"10",20.9,0.14,680,2.29,1.69,6,0.5,2.25,24.94,24.62,25.25,1000.86,954.55,9.815,14.344,30.73,44.92,299.6,1800,99.19,"Fermi_Gmax_3"
"11",18.9,0.0961,805,1.66,1.74,6,0.5,2.25,24.6,24.29,24.31,1200.27,1158.67,9.868,13.143,31.49,41.96,299.6,1799,99.2,"Fermi_Gmax_3"
"12",19.3,0.0709,972,1.4,1.98,6,0.5,2.25,25.73,25.29,26.28,1501.42,1458.69,9.92,12.689,29.62,37.89,299.6,1799,99.19,"Fermi_Gmax_3"
"13",21,0.0641,1370,1.17,1.81,6,0.5,2.25,24.17,24.2,24.53,1999.56,1952.99,9.958,12.263,32.66,40.22,299.6,1799,99.19,"Fermi_Gmax_3"
