"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",20.8,0.169,141,2.24,1.35,6,0.5,2.25,24.7,25.11,25,398.38,355.26,14.5,18.888,45.67,59.13,300.2,1799,97.75,"KBS_Pvir_8"
"2",17.1,0.176,94.1,2.3,1.34,6,0.5,2.25,24.69,25.14,25.01,299.18,263.87,14.561,19.066,45.81,59.7,300.2,1799,97.75,"KBS_Pvir_8"
"3",11.8,0.188,64.5,2.33,1.28,6,0.5,2.25,24.27,24.96,24.43,199.75,175.26,14.807,19.368,47.86,62.21,300.2,1800,97.75,"KBS_Pvir_8"
"4",6.05,0.194,31.9,2.32,1.24,6,0.5,2.25,24.24,24.9,24.44,99.27,86.78,15.121,19.665,48.92,63.24,300.2,1800,97.74,"KBS_Pvir_8"
"5",2.99,0.211,18.4,2.44,1.2,6,0.5,2.25,24.29,25.01,24.43,49.7,43.51,15.468,20.252,49.85,64.95,300.2,1799,97.74,"KBS_Pvir_8"
"6",-0.261,0.212,4.41,2.38,1.17,6,0.5,2.25,24.31,25.06,24.44,1.83,2.34,16.001,20.666,51.56,66.2,300.2,1800,97.74,"KBS_Pvir_8"
"7",20.6,0.205,179,2.2,1.11,6,0.5,2.25,23.7,24.82,23.65,400.06,357.23,16.498,20.803,55.06,69.14,300.2,1800,97.75,"KBS_Pvir_8"
"8",21.4,0.193,159,2.13,1.14,6,0.5,2.25,24.42,24.87,24.82,398.36,354.12,16.457,20.629,52.64,65.64,300.2,1801,97.75,"KBS_Pvir_8"
"9",24.1,0.189,320,2.04,1.12,6,0.5,2.25,24.45,25.16,24.63,597.73,547.25,17.412,21.411,55.56,68,300.2,1799,97.75,"KBS_Pvir_8"
"10",25,0.18,497,1.87,1.07,6,0.5,2.25,23.49,25.14,23.06,796.94,744.29,18.24,21.898,61.66,73.72,300.2,1799,97.76,"KBS_Pvir_8"
