"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",1.03,0.0174,294,0.252,1.39,6,0.5,2.25,24.4,25.17,24.34,399.65,397.39,18.266,18.761,58.04,59.58,299.6,1800,97.38,"UMBS_Qrub_3"
"2",0.8,0.0137,199,0.199,1.39,6,0.5,2.25,23.93,25.17,23.3,300.06,298.34,18.33,18.722,59.85,61.12,299.6,1799,97.38,"UMBS_Qrub_3"
"3",0.239,0.0139,167,0.197,1.35,6,0.5,2.25,23.5,25.04,22.97,199.74,199.18,18.476,18.863,61.94,63.2,299.6,1800,97.38,"UMBS_Qrub_3"
"4",-0.21,0.0178,116,0.245,1.32,6,0.5,2.25,23.48,25,22.97,99.42,99.79,18.615,19.097,62.48,64.06,299.6,1800,97.38,"UMBS_Qrub_3"
"5",-0.457,0.0188,88.3,0.25,1.27,6,0.5,2.25,22.94,24.84,21.83,49.7,50.59,18.767,19.258,65.05,66.71,299.6,1799,97.38,"UMBS_Qrub_3"
"6",3.06,0.0329,236,0.411,1.2,6,0.5,2.25,23.51,24.64,23.13,399.64,393.19,18.81,19.618,62.99,65.69,299.6,1801,97.39,"UMBS_Qrub_3"
"7",3.03,0.0337,242,0.417,1.19,6,0.5,2.25,23.92,24.54,23.72,400.49,394.1,18.678,19.497,61.04,63.72,299.6,1800,97.39,"UMBS_Qrub_3"
"8",4.08,0.0274,341,0.358,1.26,6,0.5,2.25,24.08,24.71,23.91,600.22,591.62,18.502,19.205,59.92,62.15,299.6,1800,97.39,"UMBS_Qrub_3"
"9",4.49,0.0216,442,0.292,1.3,6,0.5,2.25,24.12,24.8,23.92,801.12,791.66,18.366,18.94,59.31,61.17,299.6,1799,97.39,"UMBS_Qrub_3"
"10",4.58,0.0149,480,0.208,1.34,6,0.5,2.25,23.8,24.94,23.31,1000.08,990.5,18.418,18.828,60.63,61.95,299.6,1799,97.39,"UMBS_Qrub_3"
"11",4.46,0.0121,579,0.167,1.32,6,0.5,2.25,23.48,24.85,22.94,1199.73,1190.39,18.493,18.822,62.04,63.15,299.6,1800,97.39,"UMBS_Qrub_3"
"12",4.15,0.00911,735,0.128,1.33,6,0.5,2.25,23.49,24.99,22.94,1499.16,1490.47,18.671,18.921,62.62,63.43,299.6,1799,97.4,"UMBS_Qrub_3"
"13",4.7,0.00696,875,0.0948,1.3,6,0.5,2.25,23.2,24.86,22.55,1999.44,1989.66,18.883,19.07,64.44,65.07,299.6,1800,97.4,"UMBS_Qrub_3"
