"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",25.9,0.232,142,4.61,2.08,6,0.5,2.25,31.74,32.17,32.11,399.72,344.79,18.893,27.845,39.82,58.36,300.2,1799,98.63,"SEPAC_Pvir_2"
"2",23.7,0.291,99,5.19,1.91,6,0.5,2.25,30.99,32.12,30.65,299.32,249.36,19.321,29.387,42.25,64.26,300.2,1799,98.62,"SEPAC_Pvir_2"
"3",17.1,0.319,63.9,5.36,1.82,6,0.5,2.25,30.78,32.06,30.25,199.67,163.68,19.751,30.149,43.98,66.73,300.2,1800,98.62,"SEPAC_Pvir_2"
"4",8.85,0.351,33.2,5.52,1.72,6,0.5,2.25,30.72,31.93,30.26,99.22,80.63,20.065,30.762,44.82,68.31,300.2,1801,98.62,"SEPAC_Pvir_2"
"5",4.39,0.375,18,5.66,1.67,6,0.5,2.25,30.8,32.03,30.26,49.51,40.27,20.644,31.59,46.03,69.86,300.2,1799,98.62,"SEPAC_Pvir_2"
"6",0.031,0.399,5.46,5.79,1.62,6,0.5,2.25,30.85,32.12,30.26,5.88,5.75,21.163,32.368,47.03,71.34,300.2,1800,98.62,"SEPAC_Pvir_2"
"7",28.6,0.371,191,5.27,1.56,6,0.5,2.25,30.17,32.17,29.09,399.8,338.99,22.856,33.033,52.66,75.72,300.2,1799,98.61,"SEPAC_Pvir_2"
"8",29,0.359,184,5.07,1.55,6,0.5,2.25,29.89,32.09,28.69,398.76,337.44,23.154,32.96,54.18,76.76,300.2,1799,98.62,"SEPAC_Pvir_2"
"9",31.1,0.322,348,4.54,1.53,6,0.5,2.25,29.82,31.71,29.12,599.92,532.96,23.352,32.136,54.61,75.16,300.2,1801,98.62,"SEPAC_Pvir_2"
"10",31.6,0.264,502,4.14,1.66,6,0.5,2.25,30.79,31.94,30.65,798.99,729.89,23.416,31.426,52.01,69.52,300.2,1800,98.61,"SEPAC_Pvir_2"
