"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.08,0.0513,256,0.712,1.38,6,0.5,2.25,24.4,25.24,23.66,399.46,392.92,17.453,18.501,56.74,60.15,400.2,1801,99.72,"BNZ_Llar_8"
"2",2.82,0.0467,191,0.638,1.36,6,0.5,2.25,24.11,25.07,23.32,299.78,295.26,17.483,18.422,57.88,60.91,400.2,1800,99.71,"BNZ_Llar_8"
"3",1.62,0.044,134,0.605,1.36,6,0.5,2.25,24.1,25.08,23.32,199.93,197.33,17.49,18.381,57.94,60.82,400.2,1800,99.71,"BNZ_Llar_8"
"4",0.257,0.0428,87.5,0.595,1.38,6,0.5,2.25,24.12,25.14,23.32,99.84,99.36,17.495,18.37,57.89,60.72,400.2,1799,99.71,"BNZ_Llar_8"
"5",-0.261,0.0405,59.3,0.557,1.36,6,0.5,2.25,23.85,25.04,22.92,49.69,50.04,17.485,18.304,58.79,61.49,400.2,1801,99.71,"BNZ_Llar_8"
"6",3.46,0.0384,242,0.529,1.36,6,0.5,2.25,23.81,24.93,22.93,400.6,395.09,17.336,18.114,58.45,61.02,400.2,1800,99.71,"BNZ_Llar_8"
"7",3.33,0.0377,244,0.524,1.38,6,0.5,2.25,23.83,24.98,22.93,399.82,394.51,17.282,18.054,58.19,60.73,400.2,1799,99.71,"BNZ_Llar_8"
"8",4.82,0.033,344,0.46,1.38,6,0.5,2.25,23.8,24.91,22.93,599.21,591.58,17.23,17.908,58.12,60.35,400.2,1800,99.71,"BNZ_Llar_8"
"9",5.86,0.0313,472,0.445,1.4,6,0.5,2.25,23.83,24.97,22.92,799.03,789.71,17.123,17.778,57.65,59.81,400.2,1799,99.71,"BNZ_Llar_8"
"10",6.94,0.0295,590,0.43,1.44,6,0.5,2.25,23.87,25.08,22.93,1000.7,989.65,16.997,17.631,57.02,59.15,400.2,1800,99.71,"BNZ_Llar_8"
"11",7.19,0.0261,720,0.379,1.43,6,0.5,2.25,23.62,24.98,22.53,1199.84,1188.38,16.953,17.511,57.79,59.65,400.2,1800,99.71,"BNZ_Llar_8"
"12",7.41,0.0245,968,0.362,1.45,6,0.5,2.25,23.64,25.05,22.54,1498.6,1486.68,16.861,17.394,57.41,59.17,400.2,1799,99.71,"BNZ_Llar_8"
"13",7.91,0.0228,1390,0.338,1.45,6,0.5,2.25,23.61,24.97,22.53,1999.52,1986.65,16.741,17.239,57.11,58.77,400.2,1801,99.71,"BNZ_Llar_8"
