"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",19.9,0.63,289,4.69,0.904,6,0.5,2.25,24.36,24.91,24.11,399.48,356.33,13.974,23.143,44.89,73.8,299.6,1799,97.61,"BNZ_Pbal_3"
"2",15.1,0.636,216,4.74,0.907,6,0.5,2.25,24.41,25.04,24.11,299.87,267.04,14.109,23.375,45.18,74.3,299.6,1799,97.61,"BNZ_Pbal_3"
"3",9.45,0.642,147,4.74,0.9,6,0.5,2.25,24.42,25.07,24.11,199.66,179.03,14.231,23.494,45.57,74.68,299.6,1800,97.6,"BNZ_Pbal_3"
"4",3.07,0.645,81.7,4.74,0.896,6,0.5,2.25,24.43,25.11,24.11,99.48,92.45,14.348,23.613,45.9,74.99,299.6,1799,97.6,"BNZ_Pbal_3"
"5",-0.164,0.653,49.4,4.73,0.888,6,0.5,2.25,24.22,25.14,23.71,49.76,49.61,14.502,23.758,46.99,76.42,299.6,1800,97.6,"BNZ_Pbal_3"
"6",20.5,0.656,289,4.65,0.867,6,0.5,2.25,24.17,25.05,23.72,400.17,355.74,14.709,23.792,47.79,76.75,299.6,1800,97.6,"BNZ_Pbal_3"
"7",20.9,0.655,286,4.61,0.861,6,0.5,2.25,24.15,25.03,23.72,399.24,354.07,14.806,23.814,48.14,76.89,299.6,1800,97.6,"BNZ_Pbal_3"
"8",29.9,0.652,437,4.52,0.848,6,0.5,2.25,24.12,24.94,23.72,599.44,534.76,14.946,23.78,48.69,76.94,299.6,1801,97.6,"BNZ_Pbal_3"
"9",34.7,0.651,608,4.44,0.834,6,0.5,2.25,24.08,24.85,23.72,799.18,723.31,15.062,23.744,49.17,76.99,299.6,1800,97.6,"BNZ_Pbal_3"
"10",37.1,0.643,790,4.41,0.836,6,0.5,2.25,24.39,24.85,24.31,999.12,916.78,15.112,23.726,48.42,75.53,299.6,1800,97.6,"BNZ_Pbal_3"
"11",39,0.624,973,4.35,0.845,6,0.5,2.25,24.54,24.87,24.5,1198.64,1110.77,15.16,23.673,48.12,74.67,299.6,1801,97.6,"BNZ_Pbal_3"
"12",40.7,0.616,1260,4.35,0.852,6,0.5,2.25,24.56,24.91,24.5,1500.06,1406.36,15.183,23.68,48.16,74.63,299.6,1800,97.6,"BNZ_Pbal_3"
"13",43,0.626,1740,4.42,0.855,6,0.5,2.25,24.58,24.97,24.5,1999.38,1896.53,15.132,23.766,47.61,74.78,299.6,1800,97.6,"BNZ_Pbal_3"
