"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",11.72718952,0.323737584,301.7365543,3.668532802,1.274632945,6,0.5,2.25,24.4528656,25.1385746,25.05726051,399.8875427,373.7137451,11.95084953,19.14128113,39.18453979,62.76058197,300.2583923,1800.955078,100.9028168,"LaSelva_Vseb_2"
"2",8.886983513,0.308809504,223.4429522,3.575622451,1.29493109,6,0.5,2.25,23.87389946,25.17048073,23.87553024,299.872467,280.1118469,11.99067402,19.00019264,40.70549774,64.50115204,300.2504272,1800.798706,100.9046783,"LaSelva_Vseb_2"
"3",5.400844121,0.300306005,152.2490625,3.500713244,1.299509893,6,0.5,2.25,23.67535973,25.13742256,23.73876762,199.9537811,187.8468323,12.02830029,18.89182472,41.32481003,64.90535736,300.2461853,1800.72876,100.9067307,"LaSelva_Vseb_2"
"4",1.597425737,0.289138205,84.48902355,3.415655253,1.311230628,6,0.5,2.25,23.65480232,25.13258171,23.73936272,100.0456848,96.19680786,12.06886196,18.76653481,41.51548386,64.55470276,300.2435608,1800.745239,100.9066086,"LaSelva_Vseb_2"
"5",-0.356699889,0.269724811,50.36839159,3.289421341,1.343363403,6,0.5,2.25,23.44198799,25.1844902,23.28894615,48.71537399,49.10538864,12.09542561,18.54681778,42.14310455,64.62116241,300.2526855,1800.658691,100.9044495,"LaSelva_Vseb_2"
"6",9.874641464,0.242673395,299.2302221,3.035897732,1.363702686,6,0.5,2.25,23.1996994,25.05016518,23.15384102,399.7741699,377.7495422,12.13476467,18.09176826,42.90223312,63.96310806,300.2489014,1800.774292,100.9020844,"LaSelva_Vseb_2"
"7",9.994609424,0.230911069,295.051524,2.942543278,1.38262377,6,0.5,2.25,23.18288422,25.06102562,23.15526199,400.0471497,377.853302,12.1503706,17.92500496,43.00038147,63.43692017,300.257782,1800.792725,100.9004364,"LaSelva_Vseb_2"
"8",12.97653511,0.193482106,443.9913879,2.639312517,1.457957349,6,0.5,2.25,23.1705265,25.15564919,23.15116882,600.0383301,571.0952759,12.17519379,17.35778618,43.11891174,61.47325897,300.255127,1800.826538,100.8968811,"LaSelva_Vseb_2"
"9",13.82651967,0.146054998,592.4144839,2.146704724,1.541179565,6,0.5,2.25,22.56150627,25.09882355,22.2904892,800.1282349,769.1999512,12.20692539,16.42609406,44.85461426,60.35804367,300.2642822,1800.894165,100.8931427,"LaSelva_Vseb_2"
"10",14.70961487,0.11622936,733.6607688,1.804722845,1.608329811,6,0.5,2.25,22.4877243,25.11411476,22.29397392,1000.053284,967.1700439,12.24031353,15.78985882,45.17810059,58.27921295,300.2457581,1801.130981,100.8903809,"LaSelva_Vseb_2"
"11",14.93496579,0.095151012,878.8133563,1.532913936,1.654304825,6,0.5,2.25,22.45157433,25.08315659,22.29409218,1199.773682,1166.3573,12.2597208,15.27606106,45.3481636,56.50547409,300.2639465,1801.327393,100.8879776,"LaSelva_Vseb_2"
"12",15.30993289,0.081530581,1120.626589,1.344586117,1.683989502,6,0.5,2.25,22.42080498,25.04077721,22.29467583,1500.109253,1465.578613,12.25554562,14.90231133,45.41644669,55.22480392,300.2642822,1800.772827,100.8854523,"LaSelva_Vseb_2"
"13",15.11409958,0.07476617,1583.480529,1.252049423,1.705040529,6,0.5,2.25,22.40979004,25.05316353,22.29506111,2000.135132,1965.017578,12.25282669,14.71787739,45.43402481,54.57453918,300.2669067,1800.832275,100.879303,"LaSelva_Vseb_2"
