"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",6.4,0.0703,228,1.1,1.54,6,0.5,2.25,21.96,25.17,20.88,399.51,385.86,15.025,17.191,55.44,63.29,300.2,1800,97.45,"MMSF_Ltul_8"
"2",4.27,0.0693,182,1.07,1.51,6,0.5,2.25,21.83,25.04,20.91,298.67,289.51,15.056,17.162,55.98,63.67,300.2,1800,97.45,"MMSF_Ltul_8"
"3",2.31,0.0681,135,1.04,1.5,6,0.5,2.25,21.79,24.95,20.92,199.53,194.51,15.079,17.129,56.22,63.73,300.2,1800,97.44,"MMSF_Ltul_8"
"4",0.352,0.0686,87.7,1.04,1.49,6,0.5,2.25,21.76,24.89,20.92,99.35,98.44,15.095,17.143,56.38,63.89,300.2,1800,97.44,"MMSF_Ltul_8"
"5",-0.647,0.0685,65,1.04,1.49,6,0.5,2.25,21.74,24.87,20.92,49.76,50.95,15.103,17.145,56.45,63.95,300.1,1800,97.43,"MMSF_Ltul_8"
"6",5.9,0.0643,229,0.986,1.5,6,0.5,2.25,21.87,24.89,21.11,399.7,387.13,15.092,17.028,55.99,63.04,300.2,1800,97.43,"MMSF_Ltul_8"
"7",5.71,0.0617,228,0.955,1.51,6,0.5,2.25,21.87,24.92,21.11,399.67,387.51,15.088,16.964,55.95,62.78,300.2,1800,97.43,"MMSF_Ltul_8"
"8",8.7,0.0583,325,0.911,1.52,6,0.5,2.25,21.88,24.93,21.11,599.07,580.62,15.082,16.872,55.9,62.42,300.2,1800,97.43,"MMSF_Ltul_8"
"9",11.2,0.0544,425,0.862,1.54,6,0.5,2.25,21.88,24.95,21.11,799.89,776.22,15.023,16.717,55.57,61.83,300.1,1800,97.43,"MMSF_Ltul_8"
"10",13,0.0517,544,0.826,1.55,6,0.5,2.25,21.88,24.97,21.11,1000.31,972.79,15.012,16.635,55.51,61.52,300.2,1800,97.42,"MMSF_Ltul_8"
"11",14,0.0469,661,0.759,1.57,6,0.5,2.25,21.88,24.99,21.11,1199.57,1169.9,14.998,16.491,55.47,60.99,300.2,1800,97.42,"MMSF_Ltul_8"
"12",15.3,0.0418,839,0.686,1.59,6,0.5,2.25,21.88,25.02,21.11,1499.44,1466.79,14.985,16.334,55.42,60.41,300.2,1800,97.43,"MMSF_Ltul_8"
"13",17,0.0377,1190,0.628,1.61,6,0.5,2.25,21.88,25.05,21.11,2000.53,1964,14.974,16.209,55.37,59.94,300.2,1800,97.43,"MMSF_Ltul_8"
