"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",17,0.452,286,3.85,0.962,6,0.5,2.25,24.91,24.86,25.41,398.79,362.07,15.088,22.602,46.72,69.29,300.2,1799,96.92,"GR_Ptre_2"
"2",12.5,0.443,215,3.87,0.985,6,0.5,2.25,25,25.04,25.4,299.2,272.03,15.161,22.719,46.69,69.27,300.2,1799,96.92,"GR_Ptre_2"
"3",7.51,0.434,148,3.87,1,6,0.5,2.25,25.03,25.15,25.4,199.79,183.35,15.235,22.784,46.81,69.32,300.2,1799,96.92,"GR_Ptre_2"
"4",2.1,0.426,83.8,3.8,1,6,0.5,2.25,24.77,25.13,25,99.37,94.46,15.304,22.731,47.76,70.25,300.2,1799,96.92,"GR_Ptre_2"
"5",-0.554,0.421,52.7,3.76,0.998,6,0.5,2.25,24.75,25.1,25.01,50.41,51.13,15.363,22.708,48,70.27,300.2,1799,96.92,"GR_Ptre_2"
"6",16.4,0.419,286,3.74,0.998,6,0.5,2.25,24.74,25.06,25.01,400.14,364.58,15.322,22.621,47.79,70.04,300.2,1799,96.92,"GR_Ptre_2"
"7",16.7,0.416,283,3.73,1,6,0.5,2.25,24.74,25.08,25.01,399.25,363.17,15.36,22.643,47.91,70.1,300.2,1800,96.92,"GR_Ptre_2"
"8",21.8,0.408,444,3.66,0.998,6,0.5,2.25,24.74,25.09,25.01,598.41,550.83,15.536,22.677,48.54,70.19,300.2,1800,96.92,"GR_Ptre_2"
"9",24.9,0.414,622,3.7,0.996,6,0.5,2.25,24.74,25.09,25.01,799.86,744.58,15.481,22.704,48.27,70.27,300.2,1800,96.91,"GR_Ptre_2"
"10",25.4,0.406,810,3.63,0.995,6,0.5,2.25,24.74,25.09,25.01,997.4,939.77,15.635,22.727,48.83,70.33,300.2,1799,96.91,"GR_Ptre_2"
"11",26.7,0.417,1000,3.7,0.993,6,0.5,2.25,24.75,25.12,25.01,1197.6,1135.92,15.56,22.795,48.48,70.51,300.2,1799,96.91,"GR_Ptre_2"
"12",27.3,0.411,1290,3.65,0.989,6,0.5,2.25,24.76,25.12,25.01,1497.69,1432.64,15.711,22.841,49.03,70.63,300.2,1799,96.91,"GR_Ptre_2"
"13",28.6,0.414,1770,3.66,0.987,6,0.5,2.25,24.76,25.13,25.01,1996.39,1925.15,15.735,22.892,49.09,70.77,300.2,1799,96.91,"GR_Ptre_2"
