"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",37.7,0.323,106,4.7,1.59,6,0.5,2.25,22.93,26,21.5,399.97,321.57,8.991,18.224,31.36,63.56,300.1,1799,97.94,"KBS_Zmay_12"
"2",31.4,0.348,67.2,4.81,1.52,6,0.5,2.25,22.61,25.68,21.18,299.68,234.61,8.827,18.263,31.39,64.95,300.1,1799,97.94,"KBS_Zmay_12"
"3",23.5,0.402,42.6,4.98,1.4,6,0.5,2.25,22.1,25.06,20.67,201,152.57,8.547,18.328,31.36,67.23,300.1,1800,97.94,"KBS_Zmay_12"
"4",12.4,0.448,21.1,5.25,1.34,6,0.5,2.25,22.12,25.09,20.69,99.65,74.06,8.664,18.956,32.16,69.44,300.1,1799,97.94,"KBS_Zmay_12"
"5",6.34,0.485,11.9,5.43,1.3,6,0.5,2.25,22.13,25.06,20.71,50.2,37.13,8.681,19.322,32.39,70.77,300.1,1799,97.95,"KBS_Zmay_12"
"6",-0.063,0.514,2.53,5.59,1.27,6,0.5,2.25,22.12,25.01,20.69,2.25,2.35,8.517,19.475,31.66,71.38,300.1,1799,97.95,"KBS_Zmay_12"
"7",37.8,0.399,142,5.16,1.45,6,0.5,2.25,22.42,25.42,20.99,400.59,321.66,8.327,18.458,29.96,66.44,300.1,1801,97.95,"KBS_Zmay_12"
"8",36.8,0.331,117,4.73,1.56,6,0.5,2.25,22.43,25.56,20.99,399.92,323.27,8.295,17.583,29.83,63.23,300.1,1800,97.95,"KBS_Zmay_12"
"9",38.3,0.227,214,3.88,1.8,6,0.5,2.25,22.47,25.9,21.03,599.1,518.6,8.252,15.884,29.61,57,300.1,1799,97.96,"KBS_Zmay_12"
"10",34.8,0.126,246,2.64,2.11,6,0.5,2.25,22.45,26.23,21.02,799.58,726.21,8.129,13.334,29.2,47.91,300.1,1801,97.96,"KBS_Zmay_12"
