"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",6.34,0.0558,192,0.99,1.75,6,0.5,2.25,24.72,25.07,24.71,399.27,385.8,12.73,14.684,40.19,46.21,299.6,1799,98.41,"KBS_Pstr_2"
"2",4.42,0.053,148,0.916,1.7,6,0.5,2.25,24.5,24.74,24.26,299.96,290.58,12.716,14.524,40.63,46.3,299.6,1800,98.4,"KBS_Pstr_2"
"3",2.42,0.0505,112,0.882,1.72,6,0.5,2.25,24.66,24.78,24.7,200.07,194.89,12.697,14.438,40.09,45.6,299.6,1799,98.41,"KBS_Pstr_2"
"4",0.598,0.0469,75.8,0.803,1.68,6,0.5,2.25,24.41,24.53,24.31,100.32,98.97,12.724,14.31,40.8,45.89,299.6,1799,98.4,"KBS_Pstr_2"
"5",-0.279,0.0428,59,0.743,1.7,6,0.5,2.25,24.36,24.57,24.31,49.4,49.89,12.764,14.231,41.04,45.75,299.6,1799,98.41,"KBS_Pstr_2"
"6",4.78,0.0354,163,0.658,1.82,6,0.5,2.25,24.52,25.15,24.21,399.92,389.84,12.824,14.124,40.92,44.99,299.6,1800,98.41,"KBS_Pstr_2"
"7",4.66,0.0372,179,0.664,1.74,6,0.5,2.25,24.58,24.76,24.5,400.29,390.44,12.815,14.126,40.69,44.85,299.6,1800,98.41,"KBS_Pstr_2"
"8",7.06,0.034,237,0.634,1.82,6,0.5,2.25,24.8,25.16,24.94,600.55,585.67,12.881,14.133,40.35,44.27,299.6,1801,98.42,"KBS_Pstr_2"
"9",8.7,0.0321,326,0.573,1.74,6,0.5,2.25,24.32,24.71,24.08,799.32,780.99,12.953,14.085,41.76,45.41,299.6,1801,98.42,"KBS_Pstr_2"
"10",10.6,0.0293,374,0.526,1.75,6,0.5,2.25,23.5,24.76,22.94,999.78,977.6,13.008,14.048,44.05,47.57,299.6,1800,98.42,"KBS_Pstr_2"
"11",11.7,0.0286,485,0.514,1.75,6,0.5,2.25,24.77,24.79,25.11,1199.2,1174.45,13.071,14.087,41.09,44.23,299.6,1800,98.42,"KBS_Pstr_2"
"12",13.6,0.0273,638,0.482,1.72,6,0.5,2.25,24.48,24.6,24.49,1499.78,1471.22,13.128,14.079,41.91,44.94,299.6,1800,98.42,"KBS_Pstr_2"
"13",15.8,0.0254,921,0.453,1.74,6,0.5,2.25,24.57,24.7,24.71,2000.83,1967.46,13.174,14.069,41.84,44.68,299.6,1800,98.42,"KBS_Pstr_2"
