"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",2.8,0.0554,304,0.678,1.22,6,0.5,2.25,23.19,24.13,21.76,400.14,393.99,16.803,18.137,58.46,63.11,299.6,1800,99.36,"Blandy_Iopa_9"
"2",1.79,0.0584,240,0.75,1.28,6,0.5,2.25,24.26,24.52,25,300.14,296.12,16.788,18.262,54.88,59.69,299.6,1801,99.36,"Blandy_Iopa_9"
"3",0.714,0.0577,174,0.762,1.31,6,0.5,2.25,24.64,24.7,25.06,199.81,198.07,16.748,18.246,53.51,58.29,299.6,1801,99.36,"Blandy_Iopa_9"
"4",-0.48,0.0537,113,0.732,1.35,6,0.5,2.25,24.22,24.91,24.1,100.35,101.16,16.766,18.206,54.98,59.62,299.6,1801,99.36,"Blandy_Iopa_9"
"5",-1.12,0.0532,84.7,0.724,1.35,6,0.5,2.25,23.95,24.87,23.72,49.58,51.76,16.754,18.178,55.83,60.49,299.6,1800,99.37,"Blandy_Iopa_9"
"6",2.67,0.061,316,0.74,1.21,6,0.5,2.25,23.72,24.1,23.52,400.85,394.93,16.705,18.16,56.38,61.29,299.6,1800,99.37,"Blandy_Iopa_9"
"7",2.66,0.0565,309,0.763,1.34,6,0.5,2.25,24.51,24.86,24.71,399.83,393.91,16.727,18.227,53.92,58.67,299.6,1800,99.38,"Blandy_Iopa_9"
"8",4.31,0.0578,458,0.78,1.34,6,0.5,2.25,24.87,24.86,25.09,600.55,590.99,16.704,18.238,52.68,57.44,299.6,1800,99.37,"Blandy_Iopa_9"
"9",5.71,0.0548,602,0.739,1.34,6,0.5,2.25,23.93,24.79,23.72,799.68,787.08,16.691,18.144,55.69,60.45,299.6,1800,99.38,"Blandy_Iopa_9"
"10",7.23,0.057,757,0.796,1.39,6,0.5,2.25,24.93,25.07,25.28,1000.1,984.06,16.61,18.176,52.13,57.04,299.6,1800,99.38,"Blandy_Iopa_9"
"11",7.45,0.0586,952,0.802,1.36,6,0.5,2.25,24.68,24.93,25.07,1201.12,1184.3,16.598,18.174,52.89,57.91,299.6,1800,99.38,"Blandy_Iopa_9"
"12",9.02,0.0587,1200,0.74,1.25,6,0.5,2.25,23.54,24.3,23.26,1500.67,1480.41,16.609,18.065,56.68,61.65,299.6,1800,99.39,"Blandy_Iopa_9"
"13",9.98,0.0573,1650,0.773,1.34,6,0.5,2.25,24.44,24.78,24.51,2000.39,1977.34,16.574,18.094,53.58,58.49,299.6,1800,99.39,"Blandy_Iopa_9"
