"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",2.2,0.0627,330,0.738,1.17,6,0.5,2.25,24.36,25.17,24.04,399.6,394.62,19.155,20.599,62.15,66.76,300.2,1799,99.18,"Blandy_Qalb_2"
"2",1.3,0.0648,258,0.748,1.15,6,0.5,2.25,24.31,25.08,24.04,299.17,296.13,19.185,20.648,62.43,67.11,300.2,1799,99.17,"Blandy_Qalb_2"
"3",0.444,0.0661,184,0.755,1.13,6,0.5,2.25,24.3,25.03,24.04,199.77,198.58,19.21,20.687,62.54,67.26,300.2,1799,99.17,"Blandy_Qalb_2"
"4",-0.505,0.068,111,0.768,1.12,6,0.5,2.25,24.3,25,24.04,99.89,100.75,19.228,20.732,62.61,67.42,300.2,1799,99.17,"Blandy_Qalb_2"
"5",-1.04,0.07,75,0.785,1.12,6,0.5,2.25,24.3,24.98,24.04,49.76,51.75,19.246,20.781,62.66,67.57,300.2,1800,99.17,"Blandy_Qalb_2"
"6",2.95,0.0718,319,0.799,1.11,6,0.5,2.25,24.3,24.97,24.04,399.44,392.91,19.262,20.825,62.71,67.71,300.2,1800,99.17,"Blandy_Qalb_2"
"7",2.93,0.072,320,0.797,1.1,6,0.5,2.25,24.3,24.95,24.04,400.14,393.66,19.294,20.853,62.83,67.79,300.2,1799,99.16,"Blandy_Qalb_2"
"8",5.29,0.0748,462,0.826,1.1,6,0.5,2.25,24.31,24.96,24.04,599.2,587.66,19.271,20.887,62.72,67.89,300.2,1800,99.16,"Blandy_Qalb_2"
"9",7.46,0.0757,609,0.827,1.09,6,0.5,2.25,24.3,24.92,24.04,800.27,784.06,19.307,20.926,62.87,68.02,300.2,1799,99.15,"Blandy_Qalb_2"
"10",9.81,0.0781,756,0.853,1.09,6,0.5,2.25,24.31,24.94,24.04,999.94,978.67,19.281,20.95,62.74,68.08,300.2,1799,99.15,"Blandy_Qalb_2"
"11",11.8,0.0774,903,0.845,1.09,6,0.5,2.25,24.31,24.94,24.04,1198.78,1173.22,19.312,20.965,62.87,68.13,300.2,1799,99.15,"Blandy_Qalb_2"
"12",15,0.0815,1140,0.879,1.08,6,0.5,2.25,24.31,24.9,24.04,1500.43,1467.92,19.281,21.001,62.75,68.25,300.2,1799,99.15,"Blandy_Qalb_2"
"13",19,0.0836,1550,0.902,1.08,6,0.5,2.25,24.31,24.9,24.04,2000.67,1959.15,19.238,21.003,62.52,68.25,300.2,1799,99.14,"Blandy_Qalb_2"
