"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",6.87,0.0729,223,0.995,1.37,6,0.5,2.25,26.4,24.69,27.72,399.53,385.01,15.563,17.52,44.98,50.63,299.6,1800,99.81,"BNZ_Llar_1"
"2",4.83,0.0715,173,0.993,1.4,6,0.5,2.25,26.71,24.98,27.84,299.27,289.03,15.887,17.841,45.17,50.59,299.6,1799,99.81,"BNZ_Llar_1"
"3",3.03,0.072,121,0.996,1.39,6,0.5,2.25,26.63,25.06,27.64,200,193.55,16.086,18.045,45.97,51.43,299.6,1799,99.82,"BNZ_Llar_1"
"4",0.885,0.0738,75.3,1.01,1.38,6,0.5,2.25,26.66,25.14,27.64,99,97.03,16.294,18.287,46.47,52.03,299.6,1799,99.82,"BNZ_Llar_1"
"5",-0.177,0.0747,52.6,1.01,1.36,6,0.5,2.25,26.54,25.12,27.44,49.62,49.87,16.488,18.472,47.36,52.93,299.6,1799,99.82,"BNZ_Llar_1"
"6",6.96,0.0772,231,1.02,1.33,6,0.5,2.25,26.32,25.13,27.05,401.16,386.43,16.77,18.777,48.76,54.49,299.6,1799,99.81,"BNZ_Llar_1"
"7",6.96,0.0778,230,1.02,1.32,6,0.5,2.25,26.32,25.14,27.05,399.2,384.47,16.901,18.904,49.16,54.89,299.6,1799,99.82,"BNZ_Llar_1"
"8",9.85,0.0775,359,0.99,1.29,6,0.5,2.25,26.18,25.08,26.85,599.37,578.5,17.185,19.13,50.4,55.98,299.6,1799,99.82,"BNZ_Llar_1"
"9",10.8,0.0813,545,1.02,1.26,6,0.5,2.25,26.17,25.06,26.86,800.15,777.03,17.356,19.351,50.83,56.67,299.6,1800,99.81,"BNZ_Llar_1"
"10",11.9,0.0814,715,1.01,1.25,6,0.5,2.25,26.19,25.12,26.86,999.99,974.18,17.562,19.547,51.37,57.17,299.6,1799,99.81,"BNZ_Llar_1"
"11",13.5,0.0817,878,0.997,1.23,6,0.5,2.25,26.17,25.13,26.69,1200.3,1170.96,17.831,19.788,52.21,57.94,299.6,1799,99.82,"BNZ_Llar_1"
"12",13.9,0.0823,1170,0.985,1.21,6,0.5,2.25,26.08,25.11,26.66,1500.97,1470.22,18.048,19.982,53.15,58.85,299.6,1800,99.82,"BNZ_Llar_1"
"13",14.2,0.0829,1650,0.974,1.18,6,0.5,2.25,26.06,25.07,26.66,2000.47,1968.28,18.214,20.125,53.68,59.31,299.6,1800,99.82,"BNZ_Llar_1"
