"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.15,0.0392,211,0.605,1.5,6,0.5,2.25,21.41,25.17,20.13,399.95,391.18,16.206,17.393,62.16,66.71,300.2,1799,98.21,"Guelph_Qrub_2"
"2",6.25,0.11,188,1.4,1.28,6,0.5,2.25,21.78,24.8,21.12,300.81,287.52,16.251,18.988,60.97,71.22,300.2,1799,98.2,"Guelph_Qrub_2"
"3",4.36,0.148,139,1.76,1.21,6,0.5,2.25,22.16,24.87,21.5,201.15,191.76,16.354,19.808,60.12,72.56,300.1,1799,98.2,"Guelph_Qrub_2"
"4",1.34,0.176,81.5,1.99,1.17,6,0.5,2.25,22.21,24.89,21.5,99.34,96.27,16.416,20.304,60.21,74.19,300.2,1799,98.2,"Guelph_Qrub_2"
"5",-0.288,0.188,53.2,2.07,1.14,6,0.5,2.25,22.23,24.89,21.5,51.23,51.59,16.539,20.585,60.67,75.13,300.2,1799,98.2,"Guelph_Qrub_2"
"6",10.3,0.199,282,2.15,1.12,6,0.5,2.25,22.23,24.88,21.5,399.33,377.19,16.531,20.736,60.56,75.66,300.2,1799,98.19,"Guelph_Qrub_2"
"7",9.98,0.181,278,2.04,1.17,6,0.5,2.25,22.23,24.97,21.5,399.91,378.42,16.467,20.457,60.07,74.65,300.2,1799,98.19,"Guelph_Qrub_2"
"8",10.8,0.0997,385,1.34,1.35,6,0.5,2.25,22.19,25.25,21.3,599.46,576.27,16.514,19.149,60.38,70.05,300.1,1799,98.2,"Guelph_Qrub_2"
"9",7.14,0.031,397,0.473,1.48,6,0.5,2.25,21.43,25.11,20.26,799.9,784.88,16.576,17.505,63.49,67.06,300.2,1800,98.19,"Guelph_Qrub_2"
"10",7.31,0.022,430,0.332,1.46,6,0.5,2.25,21.1,24.9,19.93,999.15,983.89,16.64,17.292,65.1,67.6,300.2,1800,98.19,"Guelph_Qrub_2"
"11",9.35,0.0237,525,0.354,1.44,6,0.5,2.25,21.27,24.82,20.33,1200.55,1181.03,16.653,17.348,64.42,67.11,300.2,1800,98.19,"Guelph_Qrub_2"
"12",7.09,0.0146,674,0.225,1.49,6,0.5,2.25,21.44,24.98,20.52,1499.85,1485.02,16.722,17.164,64.02,65.72,300.2,1800,98.19,"Guelph_Qrub_2"
"13",7.3,0.011,883,0.171,1.5,6,0.5,2.25,21.45,24.99,20.52,1998.98,1983.7,16.79,17.127,64.3,65.54,300.2,1800,98.18,"Guelph_Qrub_2"
