"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",19.9,0.527,279,3.95,0.882,6,0.5,2.25,25.03,25.11,24.7,398.8,356.27,15.939,23.64,49.53,72.76,300.5,1800,98.06,"BNZ_Bpap_8"
"2",14.9,0.553,212,3.98,0.854,6,0.5,2.25,24.95,24.92,24.7,299.24,267.34,15.808,23.565,49.27,72.89,300.5,1799,98.05,"BNZ_Bpap_8"
"3",9.51,0.575,145,4.02,0.838,6,0.5,2.25,24.98,24.78,24.97,199.87,179.45,15.61,23.455,48.21,72.43,300.5,1801,98.05,"BNZ_Bpap_8"
"4",3.22,0.562,79.4,4.03,0.855,6,0.5,2.25,25.44,24.87,25.69,98.93,91.76,15.604,23.469,46.96,70.52,300.5,1799,98.05,"BNZ_Bpap_8"
"5",-0.0233,0.533,48.5,3.9,0.863,6,0.5,2.25,25.48,24.94,25.67,49.48,49.15,15.893,23.501,48.09,70.44,300.5,1801,98.05,"BNZ_Bpap_8"
"6",19.6,0.524,280,3.91,0.876,6,0.5,2.25,25.52,25.03,25.68,398.15,356.29,15.921,23.542,48.06,70.39,300.5,1800,98.04,"BNZ_Bpap_8"
"7",20.2,0.544,280,4.06,0.883,6,0.5,2.25,25.56,25.12,25.68,399.35,356.09,15.746,23.662,47.23,70.58,300.5,1799,98.04,"BNZ_Bpap_8"
"8",27.6,0.529,431,3.93,0.874,6,0.5,2.25,25.55,25.08,25.68,597.95,538.57,16.016,23.674,48.26,70.66,300.5,1801,98.04,"BNZ_Bpap_8"
"9",32.2,0.515,599,3.85,0.875,6,0.5,2.25,25.51,25.02,25.68,798.25,728.26,16.044,23.552,48.45,70.46,300.5,1799,98.04,"BNZ_Bpap_8"
"10",36.6,0.554,779,4.08,0.873,6,0.5,2.25,25.58,25.12,25.67,999.67,919.07,15.82,23.764,47.13,70.8,300.5,1801,98.03,"BNZ_Bpap_8"
"11",38.3,0.561,967,4.1,0.87,6,0.5,2.25,25.32,25.19,25.08,1199.84,1114.17,15.94,23.929,48.23,72.4,300.5,1799,98.03,"BNZ_Bpap_8"
"12",39.5,0.582,1260,4.07,0.839,6,0.5,2.25,25.05,25.09,24.7,1499.35,1409.07,16.129,24.061,49.85,73.95,300.5,1799,98.03,"BNZ_Bpap_8"
"13",40.7,0.587,1740,4.05,0.83,6,0.5,2.25,25.04,25.07,24.7,1998.62,1902.06,16.213,24.111,50.15,74.16,300.5,1799,98.03,"BNZ_Bpap_8"
