"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",16.4,0.32,266,3.1,1.06,6,0.5,2.25,23.37,25.16,22.83,398.9,363.84,15.808,21.863,54.35,74.59,300.2,1800,98.41,"UMBS_Pgra_3"
"2",11.7,0.305,202,3,1.07,6,0.5,2.25,23.26,25.09,22.87,299.89,274.92,15.742,21.608,54.41,74.25,300.2,1800,98.41,"UMBS_Pgra_3"
"3",6.58,0.275,141,2.8,1.09,6,0.5,2.25,23.22,25.08,22.87,200.15,185.96,15.862,21.341,55.01,73.49,300.2,1800,98.41,"UMBS_Pgra_3"
"4",1.75,0.257,82,2.7,1.12,6,0.5,2.25,23.21,25.1,22.87,99.6,95.59,15.798,21.087,54.72,72.66,300.2,1800,98.41,"UMBS_Pgra_3"
"5",-0.467,0.24,53.4,2.59,1.15,6,0.5,2.25,23.21,25.12,22.87,50.28,50.95,15.813,20.887,54.78,71.99,300.2,1800,98.42,"UMBS_Pgra_3"
"6",13.4,0.214,257,2.4,1.17,6,0.5,2.25,23.21,25.11,22.87,399.99,371.48,15.904,20.593,55.13,70.96,300.2,1801,98.42,"UMBS_Pgra_3"
"7",13,0.204,254,2.32,1.19,6,0.5,2.25,23.21,25.12,22.87,398.41,370.63,15.905,20.452,55.13,70.48,300.2,1801,98.42,"UMBS_Pgra_3"
"8",19.3,0.194,379,2.27,1.22,6,0.5,2.25,23.2,25.12,22.87,599.49,558.47,15.723,20.177,54.34,69.59,300.2,1800,98.42,"UMBS_Pgra_3"
"9",22.6,0.175,518,2.12,1.25,6,0.5,2.25,23.19,25.14,22.87,799.47,751.14,15.681,19.837,54.11,68.45,300.2,1801,98.42,"UMBS_Pgra_3"
"10",24,0.163,681,2.01,1.27,6,0.5,2.25,23.05,25.13,22.67,1000.31,948.5,15.669,19.617,54.52,68.26,300.2,1801,98.43,"UMBS_Pgra_3"
"11",23.7,0.152,863,1.92,1.29,6,0.5,2.25,23,25.15,22.47,1199.6,1147.89,15.664,19.435,54.65,67.82,300.2,1801,98.43,"UMBS_Pgra_3"
"12",20.4,0.137,1180,1.73,1.29,6,0.5,2.25,23.06,24.87,22.87,1501.06,1455.35,15.584,18.978,54.21,66.03,300.2,1801,98.43,"UMBS_Pgra_3"
"13",18,0.128,1680,1.67,1.33,6,0.5,2.25,23.51,24.93,23.44,2000.04,1957.59,15.424,18.706,52.18,63.29,300.2,1800,98.42,"UMBS_Pgra_3"
