"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",16.9,0.382,275,3.82,1.11,6,0.5,2.25,24.46,24.9,24.29,398.09,361.5,13.567,21.049,43.42,66.63,299.6,1799,97.48,"BNZ_Ptre_2"
"2",13.2,0.323,194,3.52,1.18,6,0.5,2.25,25.46,24.78,26.35,300.21,271.89,13.13,20.037,39.18,59.79,299.6,1799,97.48,"BNZ_Ptre_2"
"3",7.7,0.286,131,3.33,1.24,6,0.5,2.25,25.55,25.03,26.27,198.98,182.35,13.382,19.909,40.08,59.06,299.6,1800,97.48,"BNZ_Ptre_2"
"4",2.64,0.278,74.4,3.37,1.29,6,0.5,2.25,25.5,25.23,26.02,98.91,92.99,13.159,19.783,39.15,58.86,299.6,1800,97.48,"BNZ_Ptre_2"
"5",0.0694,0.26,47.6,3.16,1.29,6,0.5,2.25,25.01,25.13,25.28,49.56,49.11,13.443,19.649,41.56,60.19,299.6,1799,97.48,"BNZ_Ptre_2"
"6",15.9,0.257,250,3.1,1.28,6,0.5,2.25,24.97,25.05,25.29,399.09,364.96,13.515,19.608,41.88,60.21,299.6,1800,97.48,"BNZ_Ptre_2"
"7",16.6,0.263,247,3.18,1.28,6,0.5,2.25,24.98,25.07,25.29,399.3,363.81,13.388,19.626,41.31,60.25,299.6,1800,97.48,"BNZ_Ptre_2"
"8",24.3,0.257,371,3.12,1.28,6,0.5,2.25,24.99,25.11,25.28,598.94,546.91,13.552,19.676,41.85,60.34,299.6,1799,97.48,"BNZ_Ptre_2"
"9",30.5,0.251,507,3.04,1.28,6,0.5,2.25,25.01,25.13,25.28,798.48,733,13.764,19.734,42.54,60.46,299.6,1799,97.48,"BNZ_Ptre_2"
"10",35.6,0.249,653,3.01,1.28,6,0.5,2.25,24.91,25.13,25.09,996.68,919.87,13.866,19.778,43.1,60.95,299.6,1799,97.48,"BNZ_Ptre_2"
"11",39.6,0.247,809,2.97,1.27,6,0.5,2.25,24.89,25.1,25.08,1195.64,1109.79,13.987,19.819,43.53,61.17,299.6,1800,97.48,"BNZ_Ptre_2"
"12",43.3,0.245,1070,2.93,1.26,6,0.5,2.25,24.89,25.11,25.08,1496.26,1401.22,14.127,19.886,43.95,61.36,299.6,1800,97.48,"BNZ_Ptre_2"
"13",46.5,0.242,1520,2.9,1.26,6,0.5,2.25,24.9,25.14,25.08,1995.47,1891.33,14.279,19.964,44.39,61.57,299.6,1800,97.48,"BNZ_Ptre_2"
