"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",5.24,0.0832,278,0.975,1.18,6,0.5,2.25,24.5,25.15,24.33,399.32,388.1,18.489,20.399,59.73,65.76,300.2,1799,99.51,"Blandy_Iopa_10"
"2",3.52,0.0865,219,0.999,1.16,6,0.5,2.25,24.3,25.08,24.23,298.48,290.87,18.482,20.437,60.41,66.69,300.2,1799,99.51,"Blandy_Iopa_10"
"3",1.82,0.0863,159,0.988,1.15,6,0.5,2.25,24.28,25.05,24.24,201.17,197.14,18.531,20.466,60.69,66.88,300.2,1799,99.52,"Blandy_Iopa_10"
"4",-0.0307,0.0885,97.9,1,1.14,6,0.5,2.25,24.27,25.01,24.24,99.33,99.2,18.55,20.512,60.79,67.07,300.2,1799,99.52,"Blandy_Iopa_10"
"5",-0.938,0.0926,68.8,1.04,1.13,6,0.5,2.25,24.26,25,24.24,51.4,53.17,18.534,20.567,60.73,67.27,300.2,1799,99.52,"Blandy_Iopa_10"
"6",5.33,0.0946,288,1.05,1.12,6,0.5,2.25,24.26,24.98,24.24,399.4,387.93,18.571,20.63,60.9,67.5,300.2,1799,99.52,"Blandy_Iopa_10"
"7",5.45,0.0979,289,1.08,1.12,6,0.5,2.25,24.26,24.97,24.24,399.53,387.8,18.543,20.662,60.79,67.62,300.2,1799,99.53,"Blandy_Iopa_10"
"8",7.96,0.0984,438,1.08,1.11,6,0.5,2.25,24.26,24.97,24.24,598.91,581.75,18.589,20.708,60.96,67.75,300.2,1799,99.53,"Blandy_Iopa_10"
"9",10.2,0.0994,595,1.1,1.12,6,0.5,2.25,24.27,25.01,24.24,800.54,778.4,18.572,20.724,60.85,67.78,300.2,1800,99.53,"Blandy_Iopa_10"
"10",12,0.101,760,1.12,1.12,6,0.5,2.25,24.27,25.02,24.24,1000.54,974.32,18.537,20.719,60.63,67.77,300.2,1800,99.53,"Blandy_Iopa_10"
"11",12.6,0.0961,935,1.07,1.12,6,0.5,2.25,24.26,25,24.24,1199.03,1171.42,18.589,20.677,60.93,67.65,300.2,1800,99.53,"Blandy_Iopa_10"
"12",13.8,0.0966,1210,1.07,1.12,6,0.5,2.25,24.26,25,24.24,1500.63,1469.89,18.55,20.651,60.69,67.56,300.2,1800,99.54,"Blandy_Iopa_10"
"13",14.8,0.0959,1680,1.07,1.12,6,0.5,2.25,24.26,24.99,24.24,2000.44,1966.72,18.555,20.641,60.72,67.54,300.2,1800,99.54,"Blandy_Iopa_10"
