"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7,0.105,267,1.24,1.2,6,0.5,2.25,24.55,24.86,24.3,399.48,384.51,17.218,19.644,55.51,63.18,299.6,1800,99.54,"Blandy_Mvir_3"
"2",5.42,0.118,207,1.26,1.1,6,0.5,2.25,23.4,24.32,22.42,299.72,288.14,17.18,19.661,59.17,67.71,299.6,1800,99.54,"Blandy_Mvir_3"
"3",3.09,0.134,151,1.5,1.15,6,0.5,2.25,25.09,24.86,25.29,199.79,193.03,17.218,20.155,53.76,62.76,299.6,1800,99.53,"Blandy_Mvir_3"
"4",0.684,0.147,88.5,1.64,1.16,6,0.5,2.25,25.45,25.05,25.69,99.81,98.12,17.204,20.43,52.58,62.25,299.6,1800,99.53,"Blandy_Mvir_3"
"5",-0.678,0.188,56.5,1.83,1.02,6,0.5,2.25,24.71,24.48,24.74,50.01,51.18,17.106,20.695,54.5,65.93,299.6,1800,99.53,"Blandy_Mvir_3"
"6",8.89,0.22,306,2.09,1.01,6,0.5,2.25,24.81,24.67,24.93,401.34,381.93,17.058,21.155,54.02,67,299.6,1800,99.52,"Blandy_Mvir_3"
"7",8.73,0.211,303,2.07,1.04,6,0.5,2.25,25.02,24.84,25.09,399.27,380.21,17.124,21.184,53.74,66.23,299.6,1800,99.52,"Blandy_Mvir_3"
"8",12.4,0.209,462,2.1,1.06,6,0.5,2.25,25.07,24.92,25.08,600.78,573.45,16.996,21.116,52.98,65.82,299.6,1799,99.52,"Blandy_Mvir_3"
"9",14.2,0.197,633,2,1.07,6,0.5,2.25,24.96,24.8,24.89,800.07,768.58,16.952,20.866,53.18,65.45,299.6,1799,99.52,"Blandy_Mvir_3"
"10",15.6,0.169,792,1.79,1.1,6,0.5,2.25,24.68,24.82,24.5,999.82,965.09,17.016,20.522,54.47,65.48,299.6,1800,99.52,"Blandy_Mvir_3"
"11",16.7,0.147,950,1.67,1.17,6,0.5,2.25,25.29,25.03,25.49,1199.49,1162.11,16.979,20.254,52.39,62.3,299.6,1799,99.52,"Blandy_Mvir_3"
"12",17.9,0.128,1200,1.51,1.21,6,0.5,2.25,25.01,25.03,24.88,1500.13,1459.77,16.875,19.842,52.78,62.06,299.6,1799,99.51,"Blandy_Mvir_3"
"13",19.1,0.0967,1590,1.15,1.2,6,0.5,2.25,24,24.59,23.71,1999.91,1957.13,16.828,19.087,55.95,63.46,299.6,1801,99.52,"Blandy_Mvir_3"
