"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10.9,0.113,209,1.51,1.33,6,0.5,2.25,22.71,25.29,21.9,399.45,376.47,16.432,19.39,58.14,68.61,299.6,1799,98.09,"MMSF_Asac_2"
"2",7.61,0.106,159,1.38,1.3,6,0.5,2.25,21.97,25.03,21.17,299.39,283.37,16.477,19.197,61.18,71.08,299.6,1799,98.08,"MMSF_Asac_2"
"3",4.48,0.103,114,1.33,1.29,6,0.5,2.25,21.63,24.88,20.79,199.29,189.81,16.447,19.053,62.35,72.04,299.6,1799,98.08,"MMSF_Asac_2"
"4",1.44,0.104,71.7,1.33,1.28,6,0.5,2.25,21.68,24.83,20.99,99.6,96.46,16.421,19.04,62.07,71.78,299.6,1799,98.08,"MMSF_Asac_2"
"5",-0.0768,0.113,49.9,1.43,1.26,6,0.5,2.25,22.05,24.8,21.57,49.79,49.8,16.337,19.143,60.2,70.53,299.6,1800,98.08,"MMSF_Asac_2"
"6",11,0.117,214,1.47,1.26,6,0.5,2.25,22.37,24.84,21.96,400.5,377.38,16.373,19.258,59.34,69.59,299.6,1800,98.08,"MMSF_Asac_2"
"7",10.9,0.116,214,1.47,1.27,6,0.5,2.25,22.39,24.91,21.96,399.75,376.87,16.358,19.249,59.21,69.47,299.6,1800,98.07,"MMSF_Asac_2"
"8",15,0.1,311,1.34,1.34,6,0.5,2.25,22.42,25.04,21.96,600.93,569.34,16.239,18.879,58.52,68.04,299.6,1799,98.07,"MMSF_Asac_2"
"9",12.6,0.0526,368,0.794,1.48,6,0.5,2.25,21.86,25.16,21.18,800.97,774.42,16.118,17.679,60.07,65.9,299.6,1799,98.07,"MMSF_Asac_2"
"10",12.8,0.0407,444,0.631,1.51,6,0.5,2.25,21.76,25.13,20.96,1000.81,973.86,16.054,17.295,60.2,64.86,299.6,1801,98.07,"MMSF_Asac_2"
"11",13,0.0327,506,0.518,1.54,6,0.5,2.25,21.67,25.12,20.99,1200.08,1172.79,15.976,16.996,60.24,64.09,299.6,1800,98.07,"MMSF_Asac_2"
"12",10.7,0.0212,636,0.339,1.55,6,0.5,2.25,21.19,24.92,20.39,1500.49,1478.05,15.852,16.52,61.56,64.15,299.6,1800,98.06,"MMSF_Asac_2"
"13",11.4,0.0182,931,0.298,1.57,6,0.5,2.25,21.58,24.99,20.99,2000.32,1976.31,15.778,16.364,59.84,62.04,299.6,1800,98.05,"MMSF_Asac_2"
