"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",19.1,0.259,225,2.68,1.09,6,0.5,2.25,25.72,24.75,26.5,400.18,360.01,15.701,20.96,46.03,61.44,299.6,1800,97.27,"KBS_Ager_1"
"2",16.5,0.267,151,2.73,1.08,6,0.5,2.25,26.08,24.89,26.86,298.69,264.18,15.959,21.32,46.1,61.17,299.6,1800,97.27,"KBS_Ager_1"
"3",12.5,0.285,92.9,2.86,1.07,6,0.5,2.25,26.03,24.94,26.64,199.13,173.07,16.012,21.606,46.39,62.16,299.6,1800,97.27,"KBS_Ager_1"
"4",6.79,0.31,43.9,2.98,1.03,6,0.5,2.25,25.9,24.92,26.46,98.26,84.15,16.068,21.901,46.94,63.51,299.6,1799,97.27,"KBS_Ager_1"
"5",3.63,0.337,21.7,3.08,0.994,6,0.5,2.25,26,24.85,26.65,49.22,41.69,16.148,22.181,46.89,63.93,299.6,1800,97.27,"KBS_Ager_1"
"6",-0.204,0.363,-1.08,3.23,0.978,6,0.5,2.25,26.04,24.9,26.65,-2.55,-2.13,16.13,22.449,46.68,64.57,299.6,1799,97.27,"KBS_Ager_1"
"7",18.4,0.35,259,3.16,0.987,6,0.5,2.25,26.09,25.05,26.66,399.15,359.92,16.439,22.628,47.51,64.91,299.6,1799,97.28,"KBS_Ager_1"
"8",19.3,0.341,250,3.14,1,6,0.5,2.25,26.1,25.13,26.65,398.28,357.41,16.502,22.642,47.65,64.89,299.6,1799,97.28,"KBS_Ager_1"
"9",21.9,0.351,432,3.24,1.01,6,0.5,2.25,26.14,25.22,26.65,600.42,553.01,16.389,22.74,46.87,65.03,299.6,1799,97.28,"KBS_Ager_1"
"10",22.3,0.294,605,2.89,1.05,6,0.5,2.25,25.6,25.2,25.86,800.97,752.01,16.613,22.268,49.04,65.74,299.6,1800,97.29,"KBS_Ager_1"
