"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",18.3,0.308,249,3.63,1.29,6,0.5,2.25,24.16,25.57,23.88,400.5,361.3,13.16,20.26,42.99,66.2,300.2,1799,98.82,"SEPAC_Ecan_6"
"2",13.2,0.292,186,3.29,1.22,6,0.5,2.25,22.25,25.2,20.81,299.38,271.13,13.75,20.188,50.43,74.03,300.1,1799,98.82,"SEPAC_Ecan_6"
"3",8.1,0.302,132,3.24,1.17,6,0.5,2.25,22.25,25.29,20.82,200.16,182.78,14.541,20.878,53.32,76.57,300.1,1799,98.82,"SEPAC_Ecan_6"
"4",2.49,0.283,77,2.98,1.14,6,0.5,2.25,22.14,25.24,20.71,99.72,94.18,15.28,21.112,56.41,77.94,300.1,1800,98.82,"SEPAC_Ecan_6"
"5",-0.231,0.262,50.7,2.75,1.13,6,0.5,2.25,22.01,25.15,20.57,49.88,50.07,15.705,21.083,58.77,78.47,300.2,1801,98.82,"SEPAC_Ecan_6"
"6",15.1,0.238,250,2.51,1.12,6,0.5,2.25,21.98,25.13,20.56,398.64,366.54,16.163,21.069,60.64,78.55,300.1,1800,98.83,"SEPAC_Ecan_6"
"7",15.1,0.234,249,2.46,1.12,6,0.5,2.25,21.97,25.13,20.55,399.26,367.17,16.281,21.101,61.02,78.72,300.1,1799,98.83,"SEPAC_Ecan_6"
"8",21.7,0.221,375,2.34,1.12,6,0.5,2.25,21.95,25.13,20.53,600.04,554.05,16.543,21.114,61.8,78.88,300.1,1800,98.83,"SEPAC_Ecan_6"
"9",26.3,0.205,511,2.18,1.12,6,0.5,2.25,21.99,25.23,20.56,799.73,743.9,17.046,21.314,63.51,79.42,300.1,1800,98.83,"SEPAC_Ecan_6"
"10",29.5,0.19,656,2,1.1,6,0.5,2.25,22.04,25.32,20.59,999.41,936.76,17.743,21.663,65.93,80.5,300.2,1801,98.83,"SEPAC_Ecan_6"
"11",32.2,0.181,811,1.83,1.05,6,0.5,2.25,21.91,25.21,20.46,1200.46,1131.93,18.379,21.96,68.8,82.22,300.2,1801,98.83,"SEPAC_Ecan_6"
"12",34.9,0.19,1080,2.22,1.22,6,0.5,2.25,22.01,25.3,20.56,1499.91,1423.92,16.07,20.42,59.81,76.01,300.1,1800,98.83,"SEPAC_Ecan_6"
"13",35.8,0.182,1550,2.02,1.15,6,0.5,2.25,22.26,25.58,20.81,1998.71,1919.32,17.687,21.644,64.85,79.36,300.1,1800,98.83,"SEPAC_Ecan_6"
