"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.07,0.239,316,2.37,1.04,6,0.5,2.25,23.89,25,23.5,399.06,381.14,17.216,21.852,56.86,71.78,300.5,1801,97.73,"MMSF_Asac_5"
"2",6.22,0.239,236,2.36,1.04,6,0.5,2.25,23.84,24.93,23.52,299.74,285.98,17.138,21.751,56.7,71.66,300.5,1801,97.73,"MMSF_Asac_5"
"3",3.82,0.239,160,2.35,1.04,6,0.5,2.25,23.69,24.89,23.33,199.61,191.08,17.129,21.725,57.17,72.2,300.5,1800,97.73,"MMSF_Asac_5"
"4",1.11,0.246,87.7,2.32,0.995,6,0.5,2.25,22.75,24.58,21.69,99.8,97.13,17.02,21.548,59.87,75.8,300.5,1800,97.73,"MMSF_Asac_5"
"5",-0.214,0.26,50.2,2.47,1.01,6,0.5,2.25,24.01,24.87,23.9,49.39,49.57,17.181,22,56.36,71.75,300.5,1800,97.73,"MMSF_Asac_5"
"6",7.57,0.262,326,2.5,1.01,6,0.5,2.25,24.04,24.95,23.91,399.78,382.74,17.172,22.06,56.24,71.84,300.5,1800,97.74,"MMSF_Asac_5"
"7",7.66,0.251,322,2.47,1.04,6,0.5,2.25,24.11,25.05,23.92,399,381.81,17.168,21.986,55.98,71.28,300.5,1800,97.74,"MMSF_Asac_5"
"8",10.1,0.24,495,2.44,1.07,6,0.5,2.25,24.02,25.09,23.72,600.32,577.4,16.974,21.742,55.33,70.87,300.5,1800,97.73,"MMSF_Asac_5"
"9",11,0.198,666,2.14,1.12,6,0.5,2.25,23.87,25.05,23.52,800.27,775.01,16.956,21.146,55.76,69.55,300.5,1801,97.72,"MMSF_Asac_5"
"10",11.6,0.15,825,1.8,1.21,6,0.5,2.25,23.84,25.13,23.52,1000.37,973.78,16.864,20.378,55.54,67.12,300.5,1800,97.72,"MMSF_Asac_5"
"11",11.9,0.107,965,1.41,1.31,6,0.5,2.25,23.84,25.21,23.52,1200.11,1173.14,16.754,19.51,55.2,64.29,300.5,1801,97.72,"MMSF_Asac_5"
"12",11.5,0.0764,1200,1.03,1.33,6,0.5,2.25,23.01,24.86,22.37,1500,1473.92,16.667,18.685,57.71,64.71,300.5,1801,97.72,"MMSF_Asac_5"
"13",12.7,0.0566,1560,0.81,1.4,6,0.5,2.25,23.44,24.98,23.93,2000.29,1971.67,16.616,18.204,56.14,61.5,300.5,1801,97.71,"MMSF_Asac_5"
