"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.08,0.0408,262,0.615,1.49,6,0.5,2.25,24.58,25.18,24.43,400.01,393.36,16.087,17.296,51.73,55.57,300.2,1799,99.61,"Blandy_Iopa_2"
"2",1.9,0.0411,213,0.614,1.48,6,0.5,2.25,24.31,25.11,24.04,298.57,294.4,16.093,17.298,52.59,56.46,300.2,1799,99.6,"Blandy_Iopa_2"
"3",0.863,0.0438,163,0.639,1.44,6,0.5,2.25,24.29,24.94,24.04,201.07,199.08,16.047,17.308,52.46,56.58,298.9,1799,99.6,"Blandy_Iopa_2"
"4",-0.404,0.0432,113,0.627,1.44,6,0.5,2.25,24.01,24.9,23.65,100.06,100.75,16.056,17.288,53.44,57.47,300.2,1799,99.59,"Blandy_Iopa_2"
"5",-0.976,0.0435,87.6,0.629,1.43,6,0.5,2.25,24.07,24.86,23.88,50.87,52.75,16.053,17.288,53.23,57.24,300.2,1799,99.59,"Blandy_Iopa_2"
"6",3.33,0.0445,264,0.647,1.44,6,0.5,2.25,24.11,24.88,23.85,400.6,393.45,15.981,17.252,52.87,56.99,300.2,1799,99.59,"Blandy_Iopa_2"
"7",3.25,0.044,264,0.639,1.44,6,0.5,2.25,24.11,24.87,23.85,399.57,392.57,15.987,17.242,52.9,56.95,300.2,1799,99.59,"Blandy_Iopa_2"
"8",5.56,0.0456,378,0.664,1.44,6,0.5,2.25,24.11,24.88,23.84,599.96,588.07,15.902,17.206,52.52,56.83,300.2,1799,99.59,"Blandy_Iopa_2"
"9",7.45,0.0441,493,0.646,1.45,6,0.5,2.25,24.12,24.9,23.85,799.13,783.23,15.892,17.161,52.53,56.65,300.2,1799,99.59,"Blandy_Iopa_2"
"10",9,0.0431,621,0.633,1.45,6,0.5,2.25,24.12,24.9,23.85,999.43,980.2,15.88,17.124,52.51,56.53,300.2,1799,99.59,"Blandy_Iopa_2"
"11",10.6,0.0435,758,0.642,1.46,6,0.5,2.25,24.12,24.9,23.85,1200.21,1177.5,15.819,17.08,52.28,56.38,300.2,1800,99.59,"Blandy_Iopa_2"
"12",12.8,0.0438,970,0.647,1.46,6,0.5,2.25,24.12,24.89,23.84,1501.02,1473.62,15.744,17.015,51.98,56.16,300.2,1800,99.59,"Blandy_Iopa_2"
"13",15.2,0.0433,1360,0.642,1.47,6,0.5,2.25,24.12,24.9,23.85,2000.15,1967.32,15.705,16.967,51.83,56,300.2,1800,99.58,"Blandy_Iopa_2"
