"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",2.64,0.0301,244,0.455,1.5,6,0.5,2.25,24.45,25.43,24.8,399.32,393.68,16.759,17.653,54.48,57.38,300.2,1801,100,"Blandy_Mgra_4"
"2",1.94,0.0246,163,0.363,1.46,6,0.5,2.25,22.93,25.16,22.48,299.9,295.81,16.81,17.522,59.94,62.42,300.2,1800,100,"Blandy_Mgra_4"
"3",1.01,0.0257,132,0.371,1.42,6,0.5,2.25,22.83,25,22.48,201.25,199.09,16.823,17.551,60.36,62.91,300.2,1800,100,"Blandy_Mgra_4"
"4",0.0409,0.0273,95.2,0.39,1.41,6,0.5,2.25,22.8,24.95,22.48,99.98,99.82,16.847,17.611,60.54,63.23,300.2,1799,100,"Blandy_Mgra_4"
"5",-0.421,0.0284,74.2,0.401,1.4,6,0.5,2.25,22.79,24.91,22.48,50.86,51.66,16.87,17.657,60.67,63.44,300.2,1799,100,"Blandy_Mgra_4"
"6",3.46,0.0302,202,0.423,1.38,6,0.5,2.25,22.77,24.88,22.48,401.1,393.85,16.902,17.733,60.85,63.77,300.2,1799,100,"Blandy_Mgra_4"
"7",3.44,0.0311,206,0.433,1.38,6,0.5,2.25,22.76,24.87,22.48,399.46,392.25,16.916,17.765,60.93,63.92,300.2,1799,100,"Blandy_Mgra_4"
"8",5.74,0.0327,294,0.453,1.37,6,0.5,2.25,22.89,24.87,22.68,599.69,587.69,16.944,17.834,60.57,63.68,300.2,1800,100,"Blandy_Mgra_4"
"9",8.32,0.0361,396,0.496,1.36,6,0.5,2.25,23.01,24.87,22.89,800.22,782.81,16.96,17.934,60.17,63.58,300.2,1799,100,"Blandy_Mgra_4"
"10",10.8,0.0379,500,0.524,1.37,6,0.5,2.25,23.05,24.96,22.88,1000.47,977.93,16.983,18.012,60.04,63.68,300.2,1799,100,"Blandy_Mgra_4"
"11",13,0.0389,612,0.542,1.38,6,0.5,2.25,23.08,25.05,22.87,1200.12,1172.96,17.021,18.084,60.07,63.83,300.2,1800,100,"Blandy_Mgra_4"
"12",15.8,0.0398,795,0.554,1.38,6,0.5,2.25,23.1,25.08,22.87,1500.09,1466.87,17.047,18.134,60.08,63.91,300.2,1799,100,"Blandy_Mgra_4"
"13",19.1,0.0388,1120,0.543,1.39,6,0.5,2.25,23.11,25.12,22.87,2000.72,1960.34,17.08,18.146,60.16,63.91,300.2,1799,100,"Blandy_Mgra_4"
