"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",23.9,1.09,291,8.14,1.05,6,0.5,2.25,25.08,24.89,24.68,399.38,345.86,5.598,21.542,17.62,65.91,299.6,1800,97.74,"KBS_Gmax_3"
"2",18.4,1.04,214,8,1.07,6,0.5,2.25,25.16,24.86,25.08,299.09,258.08,5.649,21.321,17.68,64.91,299.6,1800,97.74,"KBS_Gmax_3"
"3",11.6,0.942,144,7.81,1.12,6,0.5,2.25,25.3,24.97,25.27,199.47,173.58,5.728,21.034,17.76,63.5,299.6,1800,97.72,"KBS_Gmax_3"
"4",4.07,0.914,79.6,7.76,1.14,6,0.5,2.25,25.46,25.04,25.46,100.36,90.8,5.789,21,17.78,62.81,299.6,1800,97.72,"KBS_Gmax_3"
"5",0.0148,0.892,48.1,7.71,1.15,6,0.5,2.25,25.5,25.1,25.47,49.78,48.99,5.867,20.988,17.97,62.62,299.6,1800,97.72,"KBS_Gmax_3"
"6",22.6,0.85,287,7.57,1.17,6,0.5,2.25,25.52,25.14,25.47,399.52,349.04,6.02,20.865,18.38,62.17,299.6,1799,97.72,"KBS_Gmax_3"
"7",22.9,0.802,283,7.39,1.19,6,0.5,2.25,25.29,25.11,25.07,399.53,348.49,6.075,20.576,18.79,62.15,299.6,1799,97.71,"KBS_Gmax_3"
"8",28.3,0.639,437,6.75,1.29,6,0.5,2.25,24.63,25.05,24.1,599.85,535.86,6.187,19.436,19.86,61.06,299.6,1799,97.71,"KBS_Gmax_3"
"9",30.4,0.406,577,5.55,1.54,6,0.5,2.25,24.46,25.18,24.11,800.83,731.84,6.255,17.17,19.85,54.52,299.6,1799,97.7,"KBS_Gmax_3"
"10",31.3,0.27,702,4.39,1.73,6,0.5,2.25,24.13,25.16,23.54,1000.26,929.42,6.442,15.096,20.85,48.88,299.6,1800,97.7,"KBS_Gmax_3"
"11",31.5,0.193,819,3.52,1.89,6,0.5,2.25,23.74,25.18,23.33,1199.9,1128.95,6.606,13.562,21.89,44.95,299.6,1800,97.7,"KBS_Gmax_3"
"12",32.4,0.146,1010,2.69,1.88,6,0.5,2.25,22.73,24.4,22.13,1499.59,1426.96,6.813,12.135,24.01,42.78,299.6,1800,97.72,"KBS_Gmax_3"
"13",33.3,0.108,1360,2.17,2,6,0.5,2.25,22.29,24.63,21.22,2000.71,1925.61,7.013,11.309,25.36,40.91,299.6,1800,97.72,"KBS_Gmax_3"
