"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",7.56,0.104,254,1.78,1.74,6,0.5,2.25,22.87,27.52,21.14,400.48,383.97,16.124,19.618,57.38,69.81,299.6,1800,99.56,"Auburn_Mgra_17"
"2",5.4,0.103,194,1.74,1.71,6,0.5,2.25,22.54,27.4,20.79,299.75,287.93,16.185,19.6,58.77,71.18,299.6,1801,99.56,"Auburn_Mgra_17"
"3",3.13,0.103,137,1.72,1.69,6,0.5,2.25,22.4,27.29,20.66,198.73,191.8,16.238,19.609,59.47,71.82,299.6,1801,99.56,"Auburn_Mgra_17"
"4",0.867,0.132,84.8,1.93,1.5,6,0.5,2.25,22.32,26.25,20.58,100.25,98.14,15.561,19.343,57.27,71.19,299.6,1801,99.56,"Auburn_Mgra_17"
"5",-0.456,0.137,54.6,2.14,1.6,6,0.5,2.25,22.26,27.02,20.52,49.7,50.4,15.671,19.876,57.88,73.42,299.6,1801,99.56,"Auburn_Mgra_17"
"6",7.77,0.129,273,2.03,1.61,6,0.5,2.25,22.27,27,20.53,400.16,383.04,15.772,19.755,58.2,72.9,299.6,1800,99.55,"Auburn_Mgra_17"
"7",6.54,0.0852,250,1.47,1.74,6,0.5,2.25,22.16,27.11,20.42,400.19,385.95,15.834,18.729,58.84,69.6,299.6,1799,99.54,"Auburn_Mgra_17"
"8",7.54,0.0512,330,0.962,1.86,6,0.5,2.25,22.15,27.25,20.42,600.84,584.62,15.901,17.792,59.09,66.13,299.6,1799,99.54,"Auburn_Mgra_17"
"9",7.52,0.0324,390,0.637,1.93,6,0.5,2.25,22.16,27.29,20.41,800.13,784.06,15.959,17.212,59.29,63.94,299.6,1801,99.54,"Auburn_Mgra_17"
"10",7.29,0.0225,439,0.454,1.97,6,0.5,2.25,22.16,27.37,20.42,1000.28,984.78,16.024,16.919,59.51,62.83,299.6,1801,99.54,"Auburn_Mgra_17"
"11",7.81,0.0187,485,0.383,2,6,0.5,2.25,22.18,27.44,20.43,1200.2,1183.65,16.097,16.851,59.72,62.51,299.6,1801,99.54,"Auburn_Mgra_17"
"12",8.3,0.0151,563,0.311,2.01,6,0.5,2.25,22.16,27.47,20.41,1499.96,1482.41,16.165,16.777,60.03,62.31,299.6,1801,99.53,"Auburn_Mgra_17"
"13",8.32,0.0108,699,0.226,2.04,6,0.5,2.25,22.16,27.55,20.41,2000.58,1983.02,16.236,16.68,60.3,61.95,299.6,1800,99.53,"Auburn_Mgra_17"
