"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",18.3,0.494,285,4.48,1.05,6,0.5,2.25,25.64,24.84,26.06,400.24,360.42,12.703,21.485,37.73,63.5,299.6,1800,97.63,"BNZ_Pbal_2"
"2",13.2,0.468,213,4.42,1.08,6,0.5,2.25,25.82,25.01,26.26,299.17,270.32,12.809,21.474,37.85,62.81,299.6,1801,97.63,"BNZ_Pbal_2"
"3",7.87,0.451,146,4.38,1.11,6,0.5,2.25,25.87,25.15,26.26,198.94,181.6,12.926,21.516,38.18,62.72,299.6,1799,97.63,"BNZ_Pbal_2"
"4",2.67,0.454,80.3,4.37,1.1,6,0.5,2.25,25.56,25.13,25.68,99.08,92.91,12.978,21.549,39.05,64,299.6,1799,97.63,"BNZ_Pbal_2"
"5",0.0633,0.454,48.3,4.39,1.1,6,0.5,2.25,25.55,25.13,25.67,50.05,49.48,12.918,21.525,38.77,63.95,299.6,1800,97.63,"BNZ_Pbal_2"
"6",17,0.426,283,4.26,1.13,6,0.5,2.25,25.45,25.1,25.47,399.9,362.76,12.854,21.201,38.43,63.39,299.6,1799,97.63,"BNZ_Pbal_2"
"7",16.7,0.391,278,4.01,1.14,6,0.5,2.25,25.45,25.11,25.47,398.39,362.06,13.197,21.065,39.92,62.98,299.6,1799,97.63,"BNZ_Pbal_2"
"8",23.1,0.345,417,3.75,1.19,6,0.5,2.25,25.46,25.14,25.47,598.61,548.13,13.275,20.629,40.1,61.63,299.6,1799,97.63,"BNZ_Pbal_2"
"9",27.3,0.283,555,3.34,1.26,6,0.5,2.25,25.33,25.1,25.28,799.3,739.66,13.256,19.816,40.22,59.67,299.6,1801,97.63,"BNZ_Pbal_2"
"10",30.2,0.243,698,3.03,1.31,6,0.5,2.25,25.11,25.02,24.89,999.82,933.6,13.186,19.142,40.23,58.41,299.6,1800,97.63,"BNZ_Pbal_2"
"11",31.5,0.185,817,2.5,1.39,6,0.5,2.25,25.05,24.94,24.89,1199.26,1130.52,13.306,18.22,40.85,55.79,299.6,1800,97.62,"BNZ_Pbal_2"
"12",32.3,0.136,997,1.98,1.47,6,0.5,2.25,25.05,24.93,24.89,1497.97,1427.55,13.473,17.367,41.44,53.19,299.6,1800,97.63,"BNZ_Pbal_2"
"13",33.4,0.104,1350,1.61,1.54,6,0.5,2.25,25.07,24.98,24.89,1997.65,1924.59,13.563,16.74,41.63,51.19,299.6,1799,97.63,"BNZ_Pbal_2"
