"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",44,0.508,136,5.81,1.33,6,0.5,2.25,25.72,28.1,24.25,398.16,306.63,14.119,25.437,42,75,300.1,1800,97.87,"KBS_Zmay_8"
"2",37.4,0.523,81.5,5.77,1.29,6,0.5,2.25,25.58,27.84,24.41,299.6,222.17,13.995,25.241,41.85,75.05,300.1,1801,97.86,"KBS_Zmay_8"
"3",27.3,0.565,48.3,5.99,1.26,6,0.5,2.25,26.21,27.87,25.61,200.37,144.08,13.982,25.651,40.42,73.47,300.1,1800,97.87,"KBS_Zmay_8"
"4",14,0.594,23,6.14,1.24,6,0.5,2.25,26.31,27.95,25.58,98.87,70.07,14.08,26.026,40.63,74.13,300.1,1800,97.87,"KBS_Zmay_8"
"5",7.17,0.621,12.3,6.29,1.22,6,0.5,2.25,26.31,27.95,25.58,50.4,35.62,13.902,26.155,39.97,74.47,300.1,1801,97.87,"KBS_Zmay_8"
"6",-0.0501,0.635,2.33,6.35,1.21,6,0.5,2.25,26.34,28.01,25.58,2.15,2.22,14.027,26.384,40.41,74.99,300.1,1800,97.87,"KBS_Zmay_8"
"7",43.8,0.655,170,6.51,1.22,6,0.5,2.25,26.41,28.05,25.58,400.47,308.8,13.771,26.45,38.98,74.87,300.1,1799,97.87,"KBS_Zmay_8"
"8",43.9,0.648,167,6.46,1.21,6,0.5,2.25,26.42,28.06,25.58,398.53,306.71,13.937,26.502,39.82,74.97,300.1,1799,97.86,"KBS_Zmay_8"
"9",44.8,0.637,353,6.41,1.22,6,0.5,2.25,26.46,28.15,25.58,596.84,500.94,14.13,26.611,40.42,75.1,300.1,1799,97.86,"KBS_Zmay_8"
"10",45.2,0.581,535,6.14,1.26,6,0.5,2.25,26.06,28.07,24.98,798.05,699.19,14.131,26.082,41.36,75.37,300.1,1800,97.85,"KBS_Zmay_8"
