"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",2.88,0.0329,244,0.463,1.36,6,0.5,2.25,24.43,24.92,24.55,399.75,393.62,17.647,18.558,55.92,58.8,299.6,1799,97.37,"UMBS_Qrub_1"
"2",4.58,0.0689,176,0.893,1.27,6,0.5,2.25,24,25.09,23.33,299.95,290.26,18.091,19.843,58.79,64.48,299.6,1799,97.38,"UMBS_Qrub_1"
"3",4.76,0.142,130,1.45,1.03,6,0.5,2.25,23.61,24.48,23.86,199.26,189.18,18.272,21.113,60.89,70.34,299.6,1800,97.38,"UMBS_Qrub_1"
"4",1.66,0.171,76.9,1.76,1.05,6,0.5,2.25,25.21,24.9,25.67,98.66,95,18.206,21.661,55.24,65.52,299.6,1800,97.38,"UMBS_Qrub_1"
"5",-0.0892,0.186,50.2,1.92,1.06,6,0.5,2.25,25.13,25.1,25.28,50.29,50.27,18.198,21.956,55.55,66.74,299.6,1800,97.38,"UMBS_Qrub_1"
"6",13,0.204,257,2.07,1.04,6,0.5,2.25,24.81,25.14,24.69,399.75,372.19,18.177,22.221,56.56,68.83,299.6,1799,97.38,"UMBS_Qrub_1"
"7",13.5,0.214,257,2.16,1.05,6,0.5,2.25,24.8,25.17,24.7,400.05,371.45,18.028,22.248,55.9,68.94,299.6,1799,97.37,"UMBS_Qrub_1"
"8",17.5,0.189,396,1.9,1.03,6,0.5,2.25,24.04,24.88,23.51,600.16,562.97,18.11,21.826,58.72,70.78,299.6,1799,97.37,"UMBS_Qrub_1"
"9",18.6,0.132,512,1.48,1.13,6,0.5,2.25,24.18,25.04,23.66,800.36,760.78,18.244,21.152,58.64,68.01,299.6,1800,97.37,"UMBS_Qrub_1"
"10",19,0.0932,607,1.15,1.22,6,0.5,2.25,24.27,25.24,23.92,1000.63,960.39,18.382,20.635,58.8,66.02,299.6,1800,97.38,"UMBS_Qrub_1"
"11",15.8,0.051,642,0.655,1.25,6,0.5,2.25,24.25,24.93,23.9,1199.2,1166.08,18.429,19.716,59,63.13,299.6,1801,97.37,"UMBS_Qrub_1"
"12",16.7,0.0395,754,0.516,1.26,6,0.5,2.25,24.43,24.76,24.51,1499.56,1464.54,18.229,19.243,57.77,60.99,299.6,1801,97.38,"UMBS_Qrub_1"
"13",17.5,0.0313,1030,0.424,1.3,6,0.5,2.25,23.81,24.81,23.53,2000.37,1963.66,18.073,18.906,59.45,62.19,299.6,1799,97.38,"UMBS_Qrub_1"
