"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",12.7,0.27,280,3.8,1.5,6,0.5,2.25,25.54,24.87,26.51,399.77,371.45,9.497,16.984,28.2,50.43,299.6,1799,97.47,"BNZ_Ptre_1"
"2",9.72,0.244,202,3.56,1.54,6,0.5,2.25,25.54,25.03,26.27,299.45,278,9.879,16.886,29.74,50.13,299.6,1800,97.47,"BNZ_Ptre_1"
"3",6.03,0.221,134,3.37,1.6,6,0.5,2.25,25.57,25.15,26.27,199.15,185.81,9.885,16.531,29.6,49,299.6,1799,97.47,"BNZ_Ptre_1"
"4",1.81,0.193,76.5,3.06,1.64,6,0.5,2.25,25.09,25.11,25.49,99.11,94.91,10.018,16.039,30.83,48.92,299.6,1799,97.47,"BNZ_Ptre_1"
"5",-0.172,0.169,50.2,2.73,1.65,6,0.5,2.25,24.54,24.93,24.7,49.76,49.83,10.178,15.562,32.33,49.03,299.6,1800,97.47,"BNZ_Ptre_1"
"6",11.3,0.151,241,2.49,1.68,6,0.5,2.25,24.6,24.96,24.9,400.01,375.57,10.412,15.33,32.93,48.13,299.6,1800,97.48,"BNZ_Ptre_1"
"7",11,0.147,240,2.44,1.68,6,0.5,2.25,24.61,24.99,24.9,399.16,375.22,10.501,15.311,33.18,48.04,299.6,1800,97.48,"BNZ_Ptre_1"
"8",16.4,0.14,353,2.35,1.7,6,0.5,2.25,24.63,25.04,24.9,599.27,563.73,10.67,15.307,33.67,47.99,299.6,1799,97.48,"BNZ_Ptre_1"
"9",21.1,0.136,476,2.29,1.7,6,0.5,2.25,24.65,25.08,24.9,799.84,754.12,10.876,15.384,34.27,48.16,299.6,1800,97.48,"BNZ_Ptre_1"
"10",24.8,0.134,610,2.25,1.7,6,0.5,2.25,24.67,25.13,24.9,998.3,944.32,11.045,15.482,34.75,48.41,299.6,1799,97.48,"BNZ_Ptre_1"
"11",28.9,0.135,749,2.25,1.69,6,0.5,2.25,24.69,25.15,24.9,1199.65,1136.6,11.182,15.624,35.02,48.8,299.6,1799,97.48,"BNZ_Ptre_1"
"12",32,0.131,982,2.17,1.67,6,0.5,2.25,24.56,25.12,24.7,1497.94,1427.66,11.46,15.729,36.28,49.51,299.6,1800,97.48,"BNZ_Ptre_1"
"13",36.1,0.131,1410,2.16,1.65,6,0.5,2.25,24.56,25.11,24.7,1997.73,1917.16,11.627,15.877,36.74,49.96,299.6,1800,97.48,"BNZ_Ptre_1"
