"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.61,0.137,269,1.62,1.21,6,0.5,2.25,24.21,25.18,24.25,399.57,381.12,16.947,20.119,55.78,66.03,300.2,1799,99.52,"Blandy_Iopa_6"
"2",6.07,0.133,204,1.56,1.2,6,0.5,2.25,23.72,25.11,23.45,298.4,285.37,17.06,20.11,57.86,67.95,300.2,1800,99.53,"Blandy_Iopa_6"
"3",3.45,0.137,146,1.57,1.18,6,0.5,2.25,23.66,25.04,23.45,199.32,191.81,17.071,20.155,58.07,68.36,300.2,1800,99.52,"Blandy_Iopa_6"
"4",0.572,0.136,89.1,1.54,1.17,6,0.5,2.25,23.64,24.98,23.45,99.44,97.99,17.174,20.197,58.54,68.59,300.2,1800,99.52,"Blandy_Iopa_6"
"5",-0.827,0.137,61.6,1.54,1.16,6,0.5,2.25,23.62,24.94,23.46,50.99,52.48,17.209,20.217,58.72,68.74,300.2,1800,99.52,"Blandy_Iopa_6"
"6",8.56,0.139,272,1.55,1.14,6,0.5,2.25,23.6,24.88,23.46,399.54,381.25,17.196,20.23,58.7,68.87,300.2,1800,99.52,"Blandy_Iopa_6"
"7",8.55,0.137,270,1.52,1.14,6,0.5,2.25,23.59,24.86,23.46,399.3,381.05,17.26,20.23,58.99,68.89,300.2,1801,99.52,"Blandy_Iopa_6"
"8",12.4,0.138,412,1.53,1.14,6,0.5,2.25,23.7,24.86,23.65,599.21,572.66,17.231,20.224,58.44,68.4,300.2,1801,99.51,"Blandy_Iopa_6"
"9",15,0.13,561,1.47,1.16,6,0.5,2.25,23.73,24.91,23.65,798.93,766.77,17.304,20.174,58.64,68.12,300.2,1801,99.52,"Blandy_Iopa_6"
"10",16.8,0.129,729,1.46,1.16,6,0.5,2.25,23.74,24.94,23.65,999.89,963.46,17.286,20.155,58.49,68.02,300.2,1800,99.52,"Blandy_Iopa_6"
"11",17.7,0.125,902,1.43,1.17,6,0.5,2.25,23.75,24.97,23.65,1198.19,1159.47,17.362,20.156,58.75,67.98,300.2,1800,99.52,"Blandy_Iopa_6"
"12",18.8,0.123,1180,1.41,1.17,6,0.5,2.25,23.75,24.98,23.65,1499,1457.35,17.387,20.142,58.83,67.93,300.2,1800,99.52,"Blandy_Iopa_6"
