"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.59,0.0783,309,0.913,1.15,6,0.5,2.25,22.57,25.13,21.88,399.65,391.75,19.176,20.963,68.46,74.73,300.2,1800,97.92,"MMSF_Asac_4"
"2",2.59,0.0795,236,0.893,1.11,6,0.5,2.25,22.44,24.88,21.89,300.1,294.4,19.169,20.915,68.95,75.12,300.2,1801,97.92,"MMSF_Asac_4"
"3",1.48,0.0875,166,0.967,1.09,6,0.5,2.25,22.78,24.89,22.48,200.64,197.29,19.187,21.079,67.61,74.16,300.2,1801,97.92,"MMSF_Asac_4"
"4",0.285,0.101,92.7,1.1,1.08,6,0.5,2.25,22.86,25.01,22.48,99.96,99.17,19.269,21.421,67.59,75,300.2,1799,97.92,"MMSF_Asac_4"
"5",-0.43,0.12,56.5,1.27,1.06,6,0.5,2.25,22.91,25.08,22.48,50.7,51.43,19.369,21.843,67.79,76.29,300.2,1799,97.92,"MMSF_Asac_4"
"6",4.86,0.141,326,1.41,1.01,6,0.5,2.25,22.92,25.05,22.48,400.49,389.68,19.471,22.225,68.12,77.58,300.2,1800,97.92,"MMSF_Asac_4"
"7",4.62,0.129,323,1.33,1.03,6,0.5,2.25,22.91,25.08,22.48,399.62,389.35,19.497,22.087,68.21,77.11,300.2,1800,97.92,"MMSF_Asac_4"
"8",5.6,0.0911,476,1.02,1.11,6,0.5,2.25,22.87,25.17,22.27,599.64,587.25,19.451,21.45,68.06,75.06,300.2,1800,97.91,"MMSF_Asac_4"
"9",6.09,0.0729,635,0.841,1.14,6,0.5,2.25,22.65,25.13,22.09,799.85,786.35,19.479,21.125,69.19,74.93,300.2,1799,97.91,"MMSF_Asac_4"
"10",6.82,0.067,800,0.783,1.15,6,0.5,2.25,22.64,25.11,22.09,999.28,984.1,19.448,20.981,69.13,74.48,300.2,1799,97.92,"MMSF_Asac_4"
"11",6.94,0.061,977,0.724,1.16,6,0.5,2.25,22.62,25.1,22.09,1199.68,1184.1,19.382,20.8,68.86,73.89,300.2,1799,97.92,"MMSF_Asac_4"
"12",6.58,0.0524,1250,0.634,1.18,6,0.5,2.25,22.62,25.1,22.09,1499.64,1484.61,19.367,20.608,68.82,73.23,300.2,1799,97.91,"MMSF_Asac_4"
"13",7.17,0.0482,1700,0.592,1.2,6,0.5,2.25,22.52,25.13,21.89,1999.68,1983,19.361,20.52,69.22,73.36,300.2,1799,97.91,"MMSF_Asac_4"
