"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",4.55,2.83,374,8.58,0.66,6,0.5,2.25,27.05,24.94,27.84,398.55,382.85,8.514,25.257,23.85,69.88,299.6,1800,99.32,"UMBS_Pstr_1"
"2",3.36,3.06,281,8.56,0.637,6,0.5,2.25,26.49,24.78,26.88,299.03,287.38,8.469,25.178,24.21,71.98,299.6,1800,99.32,"UMBS_Pstr_1"
"3",1.96,2.86,188,8.49,0.65,6,0.5,2.25,26.74,24.95,27.25,199.86,192.66,8.807,25.371,25.49,71.49,299.6,1800,99.32,"UMBS_Pstr_1"
"4",0.415,3.12,95.7,8.61,0.635,6,0.5,2.25,26.24,24.82,26.45,99.56,97.06,8.476,25.283,24.6,73.37,299.6,1800,99.32,"UMBS_Pstr_1"
"5",-0.266,3.09,49.1,8.57,0.635,6,0.5,2.25,26.45,24.78,26.85,49.58,49.27,8.465,25.197,24.26,72.21,299.6,1799,99.32,"UMBS_Pstr_1"
"6",4.88,2.96,375,8.52,0.643,6,0.5,2.25,26.63,24.88,27.05,400.6,384.26,8.684,25.314,25.11,71.79,299.6,1799,99.32,"UMBS_Pstr_1"
"7",4.88,2.92,374,8.47,0.643,6,0.5,2.25,26.76,24.92,27.25,399.54,383.27,8.854,25.386,25.59,71.44,299.6,1799,99.32,"UMBS_Pstr_1"
"8",7.25,2.99,562,8.49,0.638,6,0.5,2.25,26.27,24.82,26.45,599.77,575.46,8.68,25.256,25.65,73.19,299.6,1799,99.32,"UMBS_Pstr_1"
"9",9.39,3.24,750,8.61,0.626,6,0.5,2.25,26.22,24.79,26.46,799.64,767.59,8.506,25.319,24.72,73.59,299.6,1801,99.33,"UMBS_Pstr_1"
"10",10.6,3.18,942,8.61,0.631,6,0.5,2.25,26.32,24.81,26.65,1000.68,962.92,8.499,25.312,24.55,73.12,299.6,1801,99.33,"UMBS_Pstr_1"
"11",11.6,3.05,1130,8.57,0.639,6,0.5,2.25,26.61,24.92,27.04,1199.78,1156.61,8.686,25.418,25.15,72.2,299.6,1800,99.33,"UMBS_Pstr_1"
"12",12.4,2.91,1420,8.49,0.645,6,0.5,2.25,26.77,24.97,27.25,1499.18,1449.66,8.881,25.461,25.65,71.61,299.6,1801,99.33,"UMBS_Pstr_1"
