"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",3.97,0.043,234,0.553,1.25,6,0.5,2.25,24.59,25.29,24.42,399.48,391.1,19.135,20.22,60.42,63.85,299.6,1801,98.06,"Guelph_Asac_1"
"2",3.13,0.0393,159,0.497,1.23,6,0.5,2.25,23.36,25.16,22.73,299.38,292.82,19.246,20.221,65.55,68.8,299.6,1801,98.06,"Guelph_Asac_1"
"3",1.95,0.0472,124,0.57,1.18,6,0.5,2.25,23.23,25,22.74,198.67,194.54,19.283,20.402,66.21,69.97,299.6,1801,98.06,"Guelph_Asac_1"
"4",0.544,0.0567,81.9,0.661,1.14,6,0.5,2.25,23.21,24.91,22.74,100.5,99.28,19.324,20.621,66.46,70.82,299.6,1800,98.07,"Guelph_Asac_1"
"5",-0.356,0.0695,58,0.784,1.11,6,0.5,2.25,23.21,24.9,22.74,49.95,50.59,19.379,20.916,66.65,71.84,299.6,1800,98.07,"Guelph_Asac_1"
"6",7.14,0.0902,249,0.969,1.07,6,0.5,2.25,23.33,24.88,22.94,400.23,385.17,19.41,21.309,66.17,72.64,299.6,1800,98.08,"Guelph_Asac_1"
"7",7.01,0.0905,251,0.973,1.07,6,0.5,2.25,23.46,24.93,23.14,399.54,384.74,19.479,21.386,65.99,72.34,299.6,1800,98.08,"Guelph_Asac_1"
"8",10.2,0.0825,366,0.91,1.09,6,0.5,2.25,23.5,25,23.14,600.08,578.64,19.521,21.303,65.98,71.9,299.6,1799,98.08,"Guelph_Asac_1"
"9",11,0.0549,438,0.654,1.17,6,0.5,2.25,23.52,25.13,23.14,801.2,778.1,19.514,20.796,65.79,70.11,299.6,1799,98.08,"Guelph_Asac_1"
"10",12,0.0435,511,0.529,1.18,6,0.5,2.25,23.38,25.1,22.94,1000.63,975.49,19.525,20.562,66.36,69.88,299.6,1799,98.08,"Guelph_Asac_1"
"11",12.8,0.0325,518,0.437,1.3,6,0.5,2.25,23.33,25.64,22.72,1201.16,1174.49,19.531,20.389,66.57,69.5,299.6,1799,98.08,"Guelph_Asac_1"
"12",12.5,0.0306,789,0.356,1.13,6,0.5,2.25,23.15,24.66,23.22,1499.44,1473.31,19.571,20.27,67.49,69.89,299.6,1799,98.09,"Guelph_Asac_1"
"13",13.4,0.018,748,0.252,1.35,6,0.5,2.25,23.15,25.69,21.99,2000.75,1973.01,19.544,20.039,67.3,69.02,299.6,1799,98.09,"Guelph_Asac_1"
