"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10.2,0.183,274,2.38,1.33,6,0.5,2.25,25.4,24.87,26.07,399.41,377.11,14.046,18.72,42.2,55.95,299.6,1801,97.33,"GR_Fnig_2"
"2",7.77,0.201,210,2.59,1.33,6,0.5,2.25,25.37,25.06,25.87,299.48,282.45,14.032,19.115,42.2,57.25,299.6,1800,97.33,"GR_Fnig_2"
"3",4.77,0.215,147,2.72,1.32,6,0.5,2.25,25.29,25.14,25.68,199.81,189.23,14.075,19.422,42.51,58.41,299.6,1800,97.33,"GR_Fnig_2"
"4",1.4,0.227,83.8,2.81,1.29,6,0.5,2.25,25.28,25.12,25.68,99.76,96.41,14.107,19.633,42.65,59.1,299.6,1800,97.33,"GR_Fnig_2"
"5",-0.258,0.236,50.9,2.87,1.27,6,0.5,2.25,25.29,25.13,25.68,49.87,50.09,14.198,19.84,42.99,59.7,299.6,1799,97.33,"GR_Fnig_2"
"6",10.6,0.249,294,2.94,1.24,6,0.5,2.25,25.3,25.11,25.68,399.69,376.2,14.316,20.088,43.4,60.41,299.6,1799,97.32,"GR_Fnig_2"
"7",10.8,0.255,294,2.98,1.24,6,0.5,2.25,25.3,25.1,25.68,398.86,375.04,14.328,20.182,43.44,60.68,299.6,1799,97.32,"GR_Fnig_2"
"8",15.4,0.263,452,3.04,1.22,6,0.5,2.25,25.3,25.1,25.68,599.01,564.81,14.341,20.306,43.46,61.03,299.6,1799,97.32,"GR_Fnig_2"
"9",18.1,0.257,622,3.02,1.24,6,0.5,2.25,25.31,25.12,25.68,800.29,759.42,14.253,20.181,43.1,60.64,299.6,1799,97.33,"GR_Fnig_2"
"10",19.6,0.248,798,2.97,1.26,6,0.5,2.25,25.29,25.13,25.55,1000.1,955.21,14.125,19.957,42.49,60.03,299.6,1799,97.33,"GR_Fnig_2"
"11",19.6,0.232,983,2.82,1.27,6,0.5,2.25,25.18,25.08,25.48,1198.24,1152.4,14.257,19.792,43.45,59.96,299.6,1799,97.34,"GR_Fnig_2"
"12",20.3,0.225,1270,2.77,1.28,6,0.5,2.25,25.18,25.08,25.48,1499.91,1451.12,14.212,19.651,43.24,59.53,299.6,1799,97.34,"GR_Fnig_2"
"13",20.5,0.21,1740,2.65,1.31,6,0.5,2.25,25.19,25.14,25.48,1997.53,1946.17,14.297,19.499,43.52,59.02,299.6,1800,97.34,"GR_Fnig_2"
