"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",35.7,0.391,153,4.3,1.24,6,0.5,2.25,23.08,25.15,22.27,400.16,325.95,11.502,19.921,40.06,69.39,300.2,1799,98.71,"SEPAC_Zmay_4"
"2",30.1,0.398,94.4,4.26,1.21,6,0.5,2.25,22.98,25.06,22.28,299.6,237.32,11.711,20.056,41.36,70.27,300.2,1799,98.71,"SEPAC_Zmay_4"
"3",21.7,0.407,55,4.26,1.19,6,0.5,2.25,22.96,25.03,22.28,200.11,155.45,11.869,20.218,42.11,70.96,300.2,1799,98.71,"SEPAC_Zmay_4"
"4",11.5,0.439,25.8,4.42,1.16,6,0.5,2.25,22.94,24.99,22.28,99.32,75.66,11.834,20.482,41.91,71.95,300.2,1799,98.72,"SEPAC_Zmay_4"
"5",5.9,0.465,13.6,4.49,1.12,6,0.5,2.25,22.94,24.96,22.28,50.14,38.01,11.989,20.782,42.6,73.01,300.2,1799,98.72,"SEPAC_Zmay_4"
"6",0.0304,0.499,2.22,4.63,1.09,6,0.5,2.25,22.95,24.96,22.28,2.46,2.37,12.039,21.094,42.78,74.09,300.2,1799,98.72,"SEPAC_Zmay_4"
"7",36.4,0.468,174,4.53,1.12,6,0.5,2.25,23.18,24.97,22.67,401.08,325.37,11.914,20.774,41.25,71.93,300.2,1799,98.72,"SEPAC_Zmay_4"
"8",36.1,0.43,163,4.33,1.15,6,0.5,2.25,23.2,25.04,22.67,398.56,323.68,12.125,20.601,42.39,71.25,300.2,1799,98.72,"SEPAC_Zmay_4"
"9",39.8,0.407,326,4.28,1.19,6,0.5,2.25,23.22,25.11,22.67,599.1,515.13,11.954,20.329,41.31,70.25,300.2,1799,98.72,"SEPAC_Zmay_4"
"10",39.2,0.314,480,3.73,1.3,6,0.5,2.25,22.6,25.14,21.69,800.44,716.65,11.974,19.294,42.95,69.22,300.2,1800,98.72,"SEPAC_Zmay_4"
