"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",17.2,0.358,269,3.36,1.05,6,0.5,2.25,23.91,25.14,23.03,399.28,362.41,15.296,21.868,50.98,72.52,300.1,1800,98.78,"SEPAC_Ecan_4"
"2",12.9,0.378,206,3.35,0.995,6,0.5,2.25,23.77,24.96,23.05,299.39,271.86,15.505,22.048,52.21,73.75,300.2,1801,98.79,"SEPAC_Ecan_4"
"3",7.99,0.388,142,3.33,0.968,6,0.5,2.25,23.73,24.92,23.06,199.26,182.09,15.738,22.244,53.21,74.57,300.2,1800,98.79,"SEPAC_Ecan_4"
"4",2.65,0.413,80.2,3.43,0.945,6,0.5,2.25,23.71,24.89,23.06,99.38,93.45,15.705,22.404,53.06,75.18,300.2,1800,98.8,"SEPAC_Ecan_4"
"5",-0.231,0.418,50,3.4,0.928,6,0.5,2.25,23.7,24.86,23.06,49.56,49.68,15.874,22.519,53.78,75.64,300.2,1800,98.8,"SEPAC_Ecan_4"
"6",18.6,0.449,277,3.54,0.91,6,0.5,2.25,23.82,24.85,23.25,399.26,359.56,15.768,22.691,52.85,75.67,300.2,1800,98.8,"SEPAC_Ecan_4"
"7",18.5,0.448,277,3.52,0.907,6,0.5,2.25,23.92,24.86,23.45,398.76,359.16,15.859,22.74,52.91,75.36,300.2,1800,98.8,"SEPAC_Ecan_4"
"8",26.6,0.461,426,3.59,0.902,6,0.5,2.25,23.94,24.85,23.45,599.02,541.92,15.753,22.764,52.42,75.37,300.2,1801,98.8,"SEPAC_Ecan_4"
"9",31.4,0.458,591,3.61,0.911,6,0.5,2.25,24.21,24.92,23.84,797.98,729.97,15.77,22.813,51.75,74.33,300.2,1801,98.81,"SEPAC_Ecan_4"
"10",33.4,0.452,772,3.58,0.914,6,0.5,2.25,24.23,24.97,23.84,996.62,923.22,15.868,22.862,52.09,74.38,300.2,1801,98.81,"SEPAC_Ecan_4"
"11",36.1,0.486,963,3.79,0.911,6,0.5,2.25,24.26,25.03,23.84,1199.71,1119.08,15.621,23.018,50.74,74.76,300.2,1800,98.81,"SEPAC_Ecan_4"
"12",36.3,0.488,1260,3.79,0.908,6,0.5,2.25,24.26,25.04,23.84,1499.7,1416.36,15.66,23.065,50.85,74.89,300.2,1801,98.8,"SEPAC_Ecan_4"
"13",36.8,0.492,1740,3.82,0.909,6,0.5,2.25,24.3,25.12,23.84,1999.67,1911.55,15.753,23.218,51.12,75.23,300.2,1800,98.8,"SEPAC_Ecan_4"
