"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",11.4,0.291,301,2.53,0.924,6,0.5,2.25,24.99,25.4,25.26,399.78,375.15,19.125,24.066,58.3,73.38,299.6,1799,96.9,"GR_Pbal_6"
"2",7.1,0.171,209,1.69,1,6,0.5,2.25,23.12,25.15,22.33,299.02,283.83,19.46,22.775,66.62,77.69,299.6,1800,96.9,"GR_Pbal_6"
"3",3.65,0.148,147,1.49,1.02,6,0.5,2.25,23.01,25.04,22.35,199.81,191.92,19.49,22.412,67.13,76.96,299.6,1800,96.9,"GR_Pbal_6"
"4",0.573,0.125,89.4,1.31,1.04,6,0.5,2.25,22.97,24.99,22.35,100.1,98.7,19.51,22.075,67.36,76,299.6,1800,96.9,"GR_Pbal_6"
"5",-0.831,0.107,63.3,1.16,1.07,6,0.5,2.25,22.95,25,22.35,49.93,51.48,19.494,21.774,67.33,75.07,299.6,1800,96.9,"GR_Pbal_6"
"6",7.37,0.0885,241,1.01,1.11,6,0.5,2.25,22.95,25.06,22.35,400.67,385.12,19.468,21.439,67.1,73.9,299.6,1799,96.89,"GR_Pbal_6"
"7",6.85,0.0798,238,0.922,1.13,6,0.5,2.25,22.95,25.08,22.35,399.58,385.14,19.531,21.338,67.4,73.53,299.6,1799,96.89,"GR_Pbal_6"
"8",9.92,0.0675,329,0.806,1.16,6,0.5,2.25,22.97,25.15,22.35,599.92,579.11,19.558,21.139,67.44,72.79,299.6,1799,96.89,"GR_Pbal_6"
"9",12.4,0.0575,412,0.698,1.17,6,0.5,2.25,22.83,25.12,22.16,801.03,775.16,19.582,20.951,68.05,72.75,299.6,1799,96.89,"GR_Pbal_6"
"10",14.4,0.0512,497,0.624,1.18,6,0.5,2.25,22.69,25.08,21.96,1000.23,970.19,19.613,20.838,68.69,72.98,299.6,1799,96.89,"GR_Pbal_6"
"11",15.5,0.0436,571,0.536,1.18,6,0.5,2.25,22.67,25.08,21.96,1198.34,1166.06,19.732,20.783,69.25,72.86,299.6,1800,96.9,"GR_Pbal_6"
"12",18.1,0.0398,703,0.494,1.19,6,0.5,2.25,22.68,25.13,21.96,1500.93,1463.28,19.794,20.763,69.37,72.77,299.6,1800,96.9,"GR_Pbal_6"
"13",20.3,0.0347,979,0.434,1.2,6,0.5,2.25,22.68,25.14,21.96,1998.13,1955.79,19.909,20.759,69.82,72.74,299.6,1800,96.9,"GR_Pbal_6"
