"","Photo","Cond","Ci","Trmmol","VPD","SetLA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.3,0.0773,200,0.883,1.13,6,0.5,2.25,22.1,25.11,21.1,399.43,382.17,19.357,21.085,71.33,77.55,300.2,1799,98.2,"Guelph_Asac_2"
"2",5.89,0.0789,160,0.867,1.09,6,0.5,2.25,21.94,24.88,21.11,299.63,287.37,19.385,21.081,72.12,78.32,300.2,1800,98.21,"Guelph_Asac_2"
"3",3.25,0.0804,124,0.873,1.08,6,0.5,2.25,22.24,24.87,21.7,200.26,193.43,19.464,21.172,71.12,77.22,300.2,1799,98.21,"Guelph_Asac_2"
"4",0.828,0.0811,79,0.888,1.09,6,0.5,2.25,22.29,24.95,21.7,99.29,97.46,19.489,21.227,70.97,77.18,300.2,1800,98.22,"Guelph_Asac_2"
"5",-0.407,0.0805,57.8,0.883,1.09,6,0.5,2.25,22.3,24.99,21.7,49.66,50.39,19.557,21.285,71.19,77.34,300.2,1799,98.22,"Guelph_Asac_2"
"6",8.06,0.0817,215,0.897,1.09,6,0.5,2.25,22.44,25.03,21.89,399.79,383,19.618,21.372,70.82,77.01,300.2,1799,98.22,"Guelph_Asac_2"
"7",8.01,0.0813,215,0.896,1.09,6,0.5,2.25,22.46,25.06,21.89,399.28,382.58,19.63,21.383,70.77,76.98,300.2,1799,98.23,"Guelph_Asac_2"
"8",12.1,0.0771,306,0.856,1.1,6,0.5,2.25,22.47,25.08,21.89,599.11,573.85,19.671,21.346,70.75,76.78,300.2,1800,98.22,"Guelph_Asac_2"
"9",15,0.0673,392,0.758,1.11,6,0.5,2.25,22.48,25.11,21.89,799.49,768.35,19.825,21.308,71.35,76.59,300.2,1799,98.22,"Guelph_Asac_2"
"10",17.5,0.0615,484,0.691,1.1,6,0.5,2.25,22.35,25.07,21.7,998.81,962.54,19.92,21.27,72.27,77.07,300.2,1799,98.22,"Guelph_Asac_2"
"11",20.4,0.0606,589,0.679,1.1,6,0.5,2.25,22.33,25.04,21.7,1199.93,1157.49,19.935,21.262,72.31,77.12,300.2,1799,98.22,"Guelph_Asac_2"
"12",22.9,0.0556,760,0.623,1.1,6,0.5,2.25,22.33,25.02,21.7,1498.81,1451.33,20.013,21.232,72.68,77.05,300.2,1800,98.23,"Guelph_Asac_2"
"13",25.9,0.0503,1080,0.569,1.11,6,0.5,2.25,22.32,25.02,21.7,2000.69,1946.74,20.039,21.153,72.74,76.79,300.2,1799,98.23,"Guelph_Asac_2"
