"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",6.8,0.124,285,1.75,1.41,6,0.5,2.25,23.79,25.1,23.54,399.68,384.71,14.906,18.345,49.25,60.4,299.6,1800,97.38,"MMSF_Rpse_2"
"2",4.69,0.119,218,1.7,1.43,6,0.5,2.25,23.51,25.12,23.13,300.07,289.7,14.89,18.224,50.05,61.03,299.6,1799,97.38,"MMSF_Rpse_2"
"3",2.8,0.129,153,1.75,1.36,6,0.5,2.25,22.77,24.77,22.42,200,193.71,14.798,18.233,51.86,63.88,299.6,1799,97.38,"MMSF_Rpse_2"
"4",0.498,0.131,89.6,1.78,1.36,6,0.5,2.25,23.2,24.86,22.95,99.41,98.07,14.913,18.406,51.12,62.79,299.6,1800,97.38,"MMSF_Rpse_2"
"5",-0.616,0.146,56.7,1.94,1.34,6,0.5,2.25,23.43,24.88,23.13,49.75,50.79,14.854,18.662,50.19,62.8,299.6,1800,97.38,"MMSF_Rpse_2"
"6",5.59,0.0973,285,1.44,1.46,6,0.5,2.25,23.03,24.99,22.55,400.89,388.58,14.791,17.618,51,60.76,299.6,1799,97.38,"MMSF_Rpse_2"
"7",4.92,0.0853,285,1.29,1.49,6,0.5,2.25,23.01,25.03,22.55,399.8,388.94,14.861,17.399,51.42,60.04,299.6,1799,97.38,"MMSF_Rpse_2"
"8",7.74,0.0801,411,1.22,1.5,6,0.5,2.25,23.05,25.02,22.56,599.45,582.52,14.884,17.289,51.39,59.54,299.6,1799,97.38,"MMSF_Rpse_2"
"9",9.15,0.0709,552,1.09,1.51,6,0.5,2.25,22.83,24.95,22.34,800.68,780.64,14.912,17.061,52.15,59.53,299.6,1799,97.38,"MMSF_Rpse_2"
"10",10.6,0.066,693,1.03,1.52,6,0.5,2.25,22.74,24.93,21.9,1000.16,977.02,14.881,16.901,52.19,59.28,299.6,1799,97.38,"MMSF_Rpse_2"
"11",11.4,0.0627,850,0.958,1.49,6,0.5,2.25,22.73,24.72,22.43,1199.62,1174.45,14.89,16.778,52.3,58.92,299.6,1799,97.38,"MMSF_Rpse_2"
"12",12,0.0554,1090,0.877,1.54,6,0.5,2.25,22.76,24.93,22.33,1500.68,1474.16,14.946,16.674,52.49,58.44,299.6,1799,97.38,"MMSF_Rpse_2"
"13",13.5,0.0516,1500,0.817,1.54,6,0.5,2.25,22.54,24.83,21.96,2000.37,1970.16,14.91,16.519,52.95,58.67,299.6,1799,97.38,"MMSF_Rpse_2"
