"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",15.4,0.259,256,2.78,1.15,6,0.5,2.25,23.93,25.16,23.73,399.59,366.61,15.488,20.944,51.09,69.09,299.6,1800,98.38,"UMBS_Qrub_7"
"2",11.4,0.269,194,2.73,1.09,6,0.5,2.25,23.72,24.95,23.32,297.66,273.28,15.809,21.162,53.18,70.7,299.6,1802,98.38,"UMBS_Qrub_7"
"3",7.91,0.318,135,2.95,1.02,6,0.5,2.25,24.75,24.48,25.43,199.3,182.37,15.227,21.019,47.84,66.04,299.6,1801,98.38,"UMBS_Qrub_7"
"4",2.77,0.3,75.6,3.01,1.09,6,0.5,2.25,25.53,24.93,26.26,99.61,93.5,15.234,21.131,46.04,63.36,299.6,1799,98.39,"UMBS_Qrub_7"
"5",0.197,0.325,47.2,3.14,1.06,6,0.5,2.25,25.18,24.86,25.48,49.81,49.11,15.123,21.282,46.67,65.15,299.6,1798,98.39,"UMBS_Qrub_7"
"6",16.2,0.334,271,3.19,1.05,6,0.5,2.25,24.32,24.86,24.31,398.91,364.04,15.108,21.369,49.09,68.86,299.6,1800,98.39,"UMBS_Qrub_7"
"7",16.9,0.349,271,3.37,1.07,6,0.5,2.25,24.54,24.99,24.68,400.3,363.98,14.861,21.461,47.28,68.27,299.6,1799,98.38,"UMBS_Qrub_7"
"8",21.4,0.316,422,3.15,1.09,6,0.5,2.25,24.23,25,24.11,598.08,551.77,15.117,21.282,49.38,68.96,299.6,1800,98.39,"UMBS_Qrub_7"
"9",22,0.167,516,2.13,1.31,6,0.5,2.25,23.94,25.06,23.98,801.06,753.75,14.916,19.104,49.19,63.02,299.6,1800,98.39,"UMBS_Qrub_7"
"10",19,0.0866,580,1.27,1.47,6,0.5,2.25,23.29,25.02,22.93,1000.54,960.11,14.951,17.46,51.26,59.88,299.6,1800,98.39,"UMBS_Qrub_7"
"11",17.5,0.0563,633,0.85,1.49,6,0.5,2.25,22.85,24.72,22.73,1200.44,1163.38,15.016,16.69,52.91,58.82,299.6,1799,98.39,"UMBS_Qrub_7"
"12",18.5,0.04,683,0.634,1.55,6,0.5,2.25,22.43,24.88,21.76,1500.48,1461.56,15.111,16.359,54.57,59.08,299.6,1800,98.39,"UMBS_Qrub_7"
"13",20.8,0.0334,910,0.539,1.57,6,0.5,2.25,22.66,24.95,22.27,2000.32,1956.6,15.169,16.23,54.03,57.81,299.6,1800,98.39,"UMBS_Qrub_7"
