"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",0.225,0.0826,387,0.964,1.17,6,0.5,2.25,24.54,25.19,24.44,399.84,398.62,18.703,20.59,60.18,66.11,300.2,1799,99.32,"Blandy_Iopa_14"
"2",-0.327,0.0851,299,0.971,1.14,6,0.5,2.25,24.23,25.04,24.04,298.69,298.76,18.669,20.57,61.17,67.29,300.2,1799,99.32,"Blandy_Iopa_14"
"3",-0.933,0.0867,215,0.975,1.13,6,0.5,2.25,24.19,24.96,24.04,199.98,201.45,18.674,20.582,61.31,67.46,300.2,1800,99.31,"Blandy_Iopa_14"
"4",-1.67,0.0882,132,0.982,1.12,6,0.5,2.25,24.18,24.92,24.04,99.39,102.52,18.679,20.602,61.38,67.58,300.2,1800,99.3,"Blandy_Iopa_14"
"5",-2.08,0.0889,92.8,0.983,1.11,6,0.5,2.25,24.17,24.88,24.04,51.41,55.46,18.677,20.601,61.4,67.61,300.2,1800,99.3,"Blandy_Iopa_14"
"6",0.195,0.0897,388,0.993,1.11,6,0.5,2.25,24.28,24.89,24.24,399.94,398.76,18.67,20.613,60.97,67.21,300.2,1800,99.29,"Blandy_Iopa_14"
"7",0.101,0.0893,390,0.992,1.12,6,0.5,2.25,24.3,24.91,24.24,399.9,398.91,18.671,20.613,60.89,67.11,300.2,1800,99.29,"Blandy_Iopa_14"
"8",0.87,0.0888,570,0.994,1.12,6,0.5,2.25,24.32,24.96,24.24,599.91,596.99,18.673,20.619,60.82,67.05,300.2,1800,99.28,"Blandy_Iopa_14"
"9",1.45,0.0878,754,0.986,1.13,6,0.5,2.25,24.33,24.97,24.24,800.48,796.01,18.673,20.604,60.78,66.96,300.2,1800,99.28,"Blandy_Iopa_14"
"10",1.79,0.0866,942,0.978,1.13,6,0.5,2.25,24.33,24.99,24.24,999.97,994.46,18.678,20.593,60.79,66.92,300.2,1800,99.27,"Blandy_Iopa_14"
"11",2.15,0.0862,1130,0.971,1.13,6,0.5,2.25,24.33,24.97,24.24,1200.55,1193.95,18.681,20.581,60.79,66.86,300.2,1800,99.26,"Blandy_Iopa_14"
"12",2.57,0.0856,1420,0.969,1.13,6,0.5,2.25,24.35,25,24.24,1500.87,1492.84,18.694,20.59,60.79,66.84,300.2,1799,99.27,"Blandy_Iopa_14"
"13",3.37,0.0851,1890,0.967,1.14,6,0.5,2.25,24.35,25.03,24.24,2000.31,1989.73,18.707,20.601,60.8,66.84,300.2,1799,99.26,"Blandy_Iopa_14"
