"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",10.4,0.136,244,1.53,1.14,6,0.5,2.25,22.51,25.14,21.66,399.69,377.83,18.145,21.141,65.12,75.67,300.2,1799,97.97,"MMSF_Qrub_2"
"2",7.26,0.138,191,1.52,1.11,6,0.5,2.25,22.37,25.01,21.7,299.22,283.85,18.184,21.153,65.84,76.34,300.2,1799,97.97,"MMSF_Qrub_2"
"3",4.44,0.144,135,1.54,1.09,6,0.5,2.25,22.32,24.89,21.7,199.64,190.17,18.134,21.154,65.83,76.59,300.2,1799,97.97,"MMSF_Qrub_2"
"4",1.19,0.149,81.6,1.57,1.07,6,0.5,2.25,22.39,24.83,21.89,99.34,96.65,18.184,21.247,65.77,76.58,300.2,1800,97.97,"MMSF_Qrub_2"
"5",-0.34,0.163,54.5,1.68,1.06,6,0.5,2.25,22.66,24.87,22.29,51.41,51.91,18.12,21.414,64.47,75.96,300.2,1800,97.96,"MMSF_Qrub_2"
"6",10.7,0.175,267,1.79,1.05,6,0.5,2.25,22.71,24.95,22.28,399.24,376.57,18.145,21.641,64.41,76.51,300.2,1799,97.96,"MMSF_Qrub_2"
"7",11,0.184,268,1.87,1.05,6,0.5,2.25,22.73,24.98,22.28,399.55,376.15,18.081,21.729,64.06,76.73,300.2,1799,97.97,"MMSF_Qrub_2"
"8",14.5,0.177,419,1.82,1.06,6,0.5,2.25,22.74,24.99,22.28,598.41,567.44,18.123,21.675,64.24,76.53,300.2,1799,97.97,"MMSF_Qrub_2"
"9",16.2,0.14,556,1.54,1.11,6,0.5,2.25,22.72,25.01,22.28,798.47,763.66,18.08,21.096,64.1,74.54,300.2,1800,97.97,"MMSF_Qrub_2"
"10",17.5,0.109,678,1.3,1.19,6,0.5,2.25,22.73,25.1,22.28,1000.22,962.69,17.918,20.466,63.28,72.29,300.2,1799,97.96,"MMSF_Qrub_2"
"11",17.3,0.0744,759,0.959,1.27,6,0.5,2.25,22.43,25.14,21.69,1199.32,1162.45,17.889,19.768,64.33,71.1,300.2,1799,97.96,"MMSF_Qrub_2"
"12",17.3,0.0521,896,0.694,1.3,6,0.5,2.25,22.29,25.02,21.7,1500.22,1463.56,17.87,19.23,64.82,69.76,300.2,1799,97.96,"MMSF_Qrub_2"
"13",18.2,0.0379,1150,0.517,1.33,6,0.5,2.25,22.26,24.96,21.7,1999.88,1961.53,17.827,18.841,64.78,68.47,300.2,1800,97.96,"MMSF_Qrub_2"
