"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",6.12,0.0485,176,0.636,1.28,6,0.5,2.25,21.76,25.28,20.28,400.5,387.77,18.662,19.908,70.04,74.72,300.2,1800,98.15,"Guelph_Pstr_2"
"2",4.23,0.0481,142,0.602,1.22,6,0.5,2.25,21.33,24.96,19.85,298.52,289.72,18.686,19.866,72.06,76.53,300.2,1800,98.15,"Guelph_Pstr_2"
"3",2.41,0.0533,117,0.642,1.18,6,0.5,2.25,21.56,24.79,20.52,199.37,194.3,18.704,19.962,71.17,75.85,300.2,1800,98.14,"Guelph_Pstr_2"
"4",0.486,0.0548,81.9,0.671,1.2,6,0.5,2.25,21.73,24.9,20.72,99.32,98.22,18.682,19.995,70.3,75.16,300.2,1800,98.14,"Guelph_Pstr_2"
"5",-0.457,0.0554,62.8,0.678,1.2,6,0.5,2.25,21.75,24.91,20.72,49.63,50.48,18.689,20.017,70.28,75.17,300.2,1800,98.14,"Guelph_Pstr_2"
"6",6.55,0.0571,192,0.697,1.2,6,0.5,2.25,21.75,24.9,20.72,399.16,385.54,18.643,20.008,70.08,75.12,300.2,1800,98.14,"Guelph_Pstr_2"
"7",6.43,0.0561,193,0.689,1.2,6,0.5,2.25,21.76,24.93,20.72,399.8,386.42,18.654,20.004,70.12,75.08,300.2,1800,98.14,"Guelph_Pstr_2"
"8",10.1,0.0575,284,0.708,1.21,6,0.5,2.25,21.76,24.93,20.72,599.45,578.52,18.592,19.978,69.83,74.97,300.2,1800,98.14,"Guelph_Pstr_2"
"9",13.1,0.0556,375,0.692,1.22,6,0.5,2.25,21.77,24.95,20.72,799.83,772.53,18.548,19.903,69.59,74.67,300.2,1800,98.14,"Guelph_Pstr_2"
"10",15.6,0.0531,473,0.663,1.22,6,0.5,2.25,21.76,24.93,20.72,999.8,967.34,18.529,19.828,69.53,74.4,300.2,1800,98.13,"Guelph_Pstr_2"
"11",17.4,0.049,566,0.616,1.23,6,0.5,2.25,21.76,24.91,20.72,1199.97,1163.69,18.519,19.726,69.51,74.04,300.2,1800,98.14,"Guelph_Pstr_2"
"12",19.7,0.0445,716,0.564,1.24,6,0.5,2.25,21.63,24.89,20.52,1500.5,1459.45,18.507,19.611,69.99,74.17,300.2,1800,98.14,"Guelph_Pstr_2"
"13",22.4,0.0412,1040,0.528,1.25,6,0.5,2.25,21.73,24.92,20.72,1999.75,1952.88,18.496,19.531,69.55,73.45,300.2,1800,98.13,"Guelph_Pstr_2"
