"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",8.28,0.121,260,1.7,1.44,6,0.5,2.25,23.77,25.14,23.64,399.18,381.33,14.27,17.614,48.52,59.67,300.2,1800,100.1,"Blandy_Arub_2"
"2",5.98,0.125,201,1.74,1.43,6,0.5,2.25,23.73,25.12,23.65,299.26,286.3,14.323,17.731,48.88,60.22,300.2,1800,100.1,"Blandy_Arub_2"
"3",3.62,0.133,142,1.81,1.41,6,0.5,2.25,23.72,25.09,23.65,199.76,191.83,14.322,17.879,48.93,60.77,300.2,1800,100.1,"Blandy_Arub_2"
"4",0.799,0.146,86.3,1.95,1.38,6,0.5,2.25,23.72,25.09,23.65,99.61,97.63,14.285,18.111,48.75,61.55,300.2,1800,100.1,"Blandy_Arub_2"
"5",-0.575,0.152,56.6,2,1.37,6,0.5,2.25,23.72,25.09,23.65,50.44,51.38,14.375,18.295,49.12,62.17,300.2,1800,100.1,"Blandy_Arub_2"
"6",8.81,0.14,268,1.91,1.41,6,0.5,2.25,23.73,25.17,23.65,400.51,381.45,14.257,17.996,48.42,61.13,300.2,1799,100.1,"Blandy_Arub_2"
"7",8.03,0.105,248,1.53,1.49,6,0.5,2.25,23.43,25.21,23.06,399.64,382.42,14.287,17.296,49.39,59.8,300.2,1799,100.1,"Blandy_Arub_2"
"8",11,0.0855,351,1.27,1.51,6,0.5,2.25,23.04,25.08,22.67,599.32,575.83,14.383,16.88,51.06,59.76,300.2,1799,100.1,"Blandy_Arub_2"
"9",13.6,0.0773,466,1.16,1.52,6,0.5,2.25,22.99,25.02,22.68,800.5,771.52,14.373,16.652,51.06,59.16,300.2,1799,100.1,"Blandy_Arub_2"
"10",14.9,0.0685,592,1.04,1.53,6,0.5,2.25,22.98,25.02,22.68,998.87,967.16,14.482,16.526,51.62,58.74,300.2,1799,100.1,"Blandy_Arub_2"
"11",16.5,0.0653,726,0.999,1.54,6,0.5,2.25,22.95,24.98,22.68,1200.53,1165.14,14.399,16.364,51.26,58.25,300.2,1800,100.1,"Blandy_Arub_2"
"12",17.2,0.0575,942,0.886,1.54,6,0.5,2.25,22.93,24.91,22.68,1498.61,1461.61,14.433,16.175,51.59,57.67,300.2,1800,100.1,"Blandy_Arub_2"
"13",19.6,0.0559,1340,0.866,1.55,6,0.5,2.25,22.91,24.86,22.68,1999.69,1957.19,14.307,16.01,51.07,57.15,300.2,1801,100.1,"Blandy_Arub_2"
