"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",19.5,0.498,279,3.57,0.829,6,0.5,2.25,24.1,25.05,23.71,399.61,357.91,17.235,24.205,56.05,78.35,299.6,1799,97.5,"BNZ_Pbal_7"
"2",14.6,0.494,209,3.55,0.831,6,0.5,2.25,24.08,25.07,23.72,299.52,268.41,17.293,24.231,56.28,78.49,299.6,1801,97.5,"BNZ_Pbal_7"
"3",8.89,0.49,144,3.52,0.829,6,0.5,2.25,24.07,25.06,23.72,199.89,180.82,17.351,24.234,56.5,78.54,299.6,1799,97.51,"BNZ_Pbal_7"
"4",2.91,0.495,80.5,3.55,0.83,6,0.5,2.25,24.09,25.12,23.72,99.34,92.85,17.402,24.343,56.62,78.82,299.6,1800,97.5,"BNZ_Pbal_7"
"5",-0.178,0.504,49.6,3.56,0.819,6,0.5,2.25,23.76,25.11,23.13,49.56,49.56,17.483,24.432,58,80.68,299.6,1800,97.5,"BNZ_Pbal_7"
"6",19.2,0.527,285,3.57,0.792,6,0.5,2.25,23.7,25,23.12,400.06,359.1,17.512,24.489,58.12,81.16,299.6,1800,97.5,"BNZ_Pbal_7"
"7",19.3,0.517,283,3.48,0.783,6,0.5,2.25,23.66,24.92,23.13,399.58,358.41,17.628,24.422,58.83,81.13,299.6,1800,97.5,"BNZ_Pbal_7"
"8",26.6,0.527,439,3.53,0.782,6,0.5,2.25,23.61,25.01,22.93,599.21,542.02,17.712,24.599,59.31,81.99,299.6,1800,97.5,"BNZ_Pbal_7"
"9",30.7,0.534,614,3.48,0.763,6,0.5,2.25,23.56,24.9,22.94,800.03,733.43,17.798,24.592,59.78,82.22,299.6,1799,97.49,"BNZ_Pbal_7"
"10",33.8,0.545,794,3.57,0.771,6,0.5,2.25,23.62,25.07,22.93,999.03,924.66,17.869,24.845,59.77,82.71,299.6,1799,97.49,"BNZ_Pbal_7"
"11",35.8,0.549,979,3.61,0.773,6,0.5,2.25,23.65,25.15,22.94,1198.28,1118.52,17.927,24.969,59.88,83,299.6,1801,97.49,"BNZ_Pbal_7"
"12",37.8,0.561,1270,3.63,0.765,6,0.5,2.25,23.41,25.1,22.54,1499.37,1413.36,17.887,24.97,60.32,84.21,299.6,1799,97.49,"BNZ_Pbal_7"
"13",39,0.555,1750,3.54,0.753,6,0.5,2.25,23.37,25.04,22.55,1998.64,1907.05,18.065,24.975,61.35,84.42,299.6,1800,97.49,"BNZ_Pbal_7"
