"","Photo","Cond","Ci","Trmmol","VPD","LA","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","Pari","Press","id"
"1",15,0.251,256,2.93,1.25,6,0.5,2.25,25.08,24.92,25.08,400.09,367.83,13.518,19.27,41.96,59.81,299.6,1801,99.19,"Blandy_Ppal_1"
"2",10.3,0.226,194,2.72,1.28,6,0.5,2.25,25.22,24.84,25.42,300.09,277.9,13.524,18.86,41.64,58.08,299.6,1801,99.19,"Blandy_Ppal_1"
"3",6.16,0.209,132,2.57,1.3,6,0.5,2.25,24.65,24.8,24.51,199.73,186.44,13.537,18.582,43.12,59.2,299.6,1801,99.19,"Blandy_Ppal_1"
"4",1.84,0.187,77.3,2.39,1.34,6,0.5,2.25,25.01,24.89,25.08,100.15,96.01,13.655,18.357,42.8,57.24,299.6,1801,99.19,"Blandy_Ppal_1"
"5",-0.135,0.166,50.3,2.22,1.39,6,0.5,2.25,25.2,25.02,25.29,50.02,50.07,13.728,18.088,42.59,55.76,299.6,1801,99.2,"Blandy_Ppal_1"
"6",11.5,0.153,241,2.12,1.43,6,0.5,2.25,25.19,25.05,25.28,400.75,376.05,13.553,17.733,41.81,54.71,299.6,1801,99.2,"Blandy_Ppal_1"
"7",11.1,0.142,237,2,1.44,6,0.5,2.25,25.09,25.05,25.07,399.44,375.74,13.647,17.58,42.55,54.56,299.6,1801,99.2,"Blandy_Ppal_1"
"8",15.6,0.128,352,1.86,1.48,6,0.5,2.25,25.18,25.07,25.28,600.99,567.66,13.557,17.216,41.84,53.13,299.6,1801,99.2,"Blandy_Ppal_1"
"9",17.9,0.105,463,1.59,1.53,6,0.5,2.25,25.14,25.05,25.05,800.34,761.99,13.572,16.705,41.99,51.69,299.6,1801,99.2,"Blandy_Ppal_1"
"10",20,0.0898,569,1.4,1.57,6,0.5,2.25,24.78,25.09,24.7,1000.91,958.1,13.584,16.351,42.95,51.7,299.6,1801,99.19,"Blandy_Ppal_1"
"11",21.2,0.0773,680,1.22,1.58,6,0.5,2.25,24.46,24.95,24.3,1200.79,1155.52,13.605,16.012,43.83,51.59,299.6,1801,99.19,"Blandy_Ppal_1"
"12",21.9,0.0642,863,1.03,1.6,6,0.5,2.25,24.4,24.85,24.31,1500.86,1453.91,13.618,15.649,44.05,50.62,299.6,1801,99.19,"Blandy_Ppal_1"
"13",22.7,0.0544,1230,0.89,1.62,6,0.5,2.25,24.41,24.84,24.3,1999.88,1951.03,13.627,15.383,44.09,49.72,299.6,1801,99.2,"Blandy_Ppal_1"
